draft_num	pick_num	human_pick	RandomBot	RaredraftBot	ClassicBot	NNetBot
236	9	Daybreak_Chaplain	0	0	1	1
236	10	Psychic_Corrosion	0	1	0	0
236	11	Thornhide_Wolves	0	0	1	0
236	12	Infectious_Horror	0	0	0	1
236	13	Gearsmith_Prodigy	0	1	0	0
236	14	Greenwood_Sentinel	1	1	1	1
236	15	Forest_4	1	1	1	1
236	16	Luminous_Bonds	0	0	1	1
236	17	Shield_Mare	0	1	0	0
236	18	Fountain_of_Renewal	0	1	0	0
236	19	Ajani's_Pridemate	0	1	1	1
236	20	Two-Headed_Zombie	0	0	0	0
236	21	Invoke_the_Divine	0	0	0	0
236	22	Forsaken_Sanctuary	0	0	0	0
236	23	Epicure_of_Blood	0	0	0	0
236	24	Diregraf_Ghoul	0	0	0	0
236	25	Epicure_of_Blood	0	0	0	0
236	26	Sovereign's_Bite	0	0	0	0
236	27	Duress	1	1	0	1
236	28	Naturalize	0	1	1	0
236	29	Sovereign's_Bite	1	1	1	1
236	30	Inspired_Charge	1	1	1	1
236	31	Lich's_Caress	0	0	0	0
236	32	Hired_Blade	0	0	0	0
236	33	Murder	0	0	1	0
236	34	Leonin_Vanguard	0	1	0	1
236	35	Two-Headed_Zombie	0	0	0	0
236	36	Trusty_Packbeast	0	0	0	0
236	37	Oreskos_Swiftclaw	0	0	0	0
236	38	Hired_Blade	0	0	0	0
236	39	Mighty_Leap	0	0	0	0
236	40	Rhox_Oracle	0	0	1	0
236	41	Meandering_River	0	1	0	0
236	42	Infernal_Scarring	0	0	0	1
236	43	Stitcher's_Supplier	0	1	0	0
236	44	Leonin_Vanguard	0	1	1	1
236	45	Mountain_4	1	1	1	1
237	1	Leonin_Warleader	0	1	1	1
237	2	Strangling_Spores	0	0	0	0
237	3	Mighty_Leap	0	0	0	0
237	4	Skymarch_Bloodletter	0	0	0	0
237	5	Loxodon_Line_Breaker	0	0	0	0
237	6	Abnormal_Endurance	0	0	0	0
237	7	Revitalize	0	0	0	0
237	8	Inspired_Charge	0	1	0	0
237	9	Infectious_Horror	0	0	0	0
237	10	Tranquil_Expanse	1	0	1	0
237	11	Millstone	0	1	0	1
237	12	Timber_Gorge	0	1	1	0
237	13	Plains_2	0	1	0	0
237	14	Catalyst_Elemental	0	1	1	0
237	15	Island_4	1	1	1	1
237	16	Regal_Bloodlord	0	0	0	0
237	17	Chromium_the_Mutable	0	1	0	0
237	18	Hired_Blade	0	0	0	0
237	19	Strangling_Spores	1	0	0	0
237	20	Macabre_Waltz	0	0	0	0
237	21	Psychic_Symbiont	0	1	0	0
237	22	Dragon's_Hoard	1	1	0	1
237	23	Cancel	0	0	0	0
237	24	Child_of_Night	0	0	0	0
237	25	Hired_Blade	0	1	0	0
237	26	Uncomfortable_Chill	0	1	0	0
237	27	Stone_Quarry	1	0	0	0
237	28	Uncomfortable_Chill	0	1	0	1
237	29	Mountain_3	1	1	0	0
237	30	Crash_Through	1	1	1	1
237	31	Angel_of_the_Dawn	0	0	0	1
237	32	Plague_Mare	0	0	0	0
237	33	Plague_Mare	0	1	0	0
237	34	Skyscanner	0	0	1	0
237	35	Inspired_Charge	0	0	0	0
237	36	Meandering_River	0	0	0	0
237	37	Trusty_Packbeast	0	0	0	0
237	38	Walking_Corpse	0	0	0	0
237	39	Forsaken_Sanctuary	1	0	0	0
237	40	Oreskos_Swiftclaw	1	0	0	0
237	41	Vampire_Neonate	0	1	0	0
237	42	Knight_of_the_Tusk	1	1	0	0
237	43	Root_Snare	0	0	0	0
237	44	Fire_Elemental	1	1	1	0
237	45	Swamp_2	1	1	1	1
238	1	Switcheroo	0	0	0	0
238	2	Open_the_Graves	0	1	0	0
238	3	Fell_Specter	0	0	0	0
238	4	Totally_Lost	0	0	0	0
238	5	Strangling_Spores	0	0	0	0
238	6	Macabre_Waltz	0	0	0	0
238	7	Millstone	0	1	0	0
238	8	Diregraf_Ghoul	1	1	0	0
238	9	Infectious_Horror	0	0	0	0
238	10	Skymarch_Bloodletter	0	1	0	0
238	11	Macabre_Waltz	0	0	0	0
238	12	Duress	1	1	0	0
238	13	Isolate	0	1	0	0
238	14	Sovereign's_Bite	1	1	1	1
238	15	Forest_1	1	1	1	1
238	16	Anticipate	0	0	0	0
238	17	Gravedigger	0	1	1	1
238	18	Salvager_of_Secrets	0	0	0	0
238	19	Uncomfortable_Chill	0	0	0	0
238	20	Millstone	0	0	0	0
238	21	Omenspeaker	0	0	0	0
238	22	Walking_Corpse	0	0	0	0
238	23	Doomed_Dissenter	0	0	1	0
238	24	Manalith	0	0	0	0
238	25	Mind_Rot	0	0	1	0
238	26	Swamp_1	0	1	0	0
238	27	Knight's_Pledge	1	1	1	1
238	28	Hired_Blade	1	1	1	0
238	29	Catalyst_Elemental	1	1	1	1
238	30	Plains_3	1	1	1	1
238	31	Disperse	0	0	0	0
238	32	Exclusion_Mage	0	1	0	0
238	33	Snapping_Drake	0	0	0	0
238	34	Psychic_Corrosion	0	1	0	0
238	35	Omenspeaker	1	0	0	0
238	36	Omenspeaker	0	0	0	0
238	37	Two-Headed_Zombie	0	0	0	0
238	38	Snapping_Drake	0	0	0	0
238	39	Doomed_Dissenter	0	0	1	1
238	40	Disperse	0	0	0	0
238	41	Doomed_Dissenter	0	0	1	0
238	42	Manalith	0	0	0	0
238	43	Knight's_Pledge	0	1	0	0
238	44	Wall_of_Vines	0	1	0	0
238	45	Hired_Blade	1	1	1	1
239	1	Goreclaw_Terror_of_Qal_Sisma	0	1	0	1
239	2	Skymarch_Bloodletter	0	0	0	1
239	3	Two-Headed_Zombie	0	0	0	0
239	4	Oakenform	0	0	0	0
239	5	Skyscanner	0	0	1	1
239	6	Talons_of_Wildwood	0	0	0	0
239	7	Colossal_Dreadmaw	0	0	0	1
239	8	Two-Headed_Zombie	0	0	1	1
239	9	Strangling_Spores	0	1	1	1
239	10	Root_Snare	0	0	0	0
239	11	Infernal_Scarring	0	1	1	1
239	12	Highland_Game	1	1	0	1
239	13	Satyr_Enchanter	0	1	0	0
239	14	Infernal_Scarring	1	1	1	1
239	15	Plains_1	1	1	1	1
239	16	Goblin_Trashmaster	0	1	1	0
239	17	Infectious_Horror	0	0	0	0
239	18	Elvish_Rejuvenator	1	0	0	1
239	19	Bristling_Boar	0	0	0	1
239	20	Colossal_Dreadmaw	0	0	0	0
239	21	Greenwood_Sentinel	0	0	0	1
239	22	Gift_of_Paradise	0	1	0	1
239	23	Doomed_Dissenter	0	1	0	1
239	24	Bogstomper	0	0	0	0
239	25	Daggerback_Basilisk	0	1	0	1
239	26	Infectious_Horror	0	0	1	0
239	27	Oakenform	1	1	0	1
239	28	Tranquil_Expanse	1	0	0	1
239	29	Rustwing_Falcon	0	1	1	1
239	30	Wall_of_Vines	1	1	1	1
239	31	Rabid_Bite	0	0	0	0
239	32	Rhox_Oracle	0	0	0	0
239	33	Bristling_Boar	0	0	0	0
239	34	Vampire_Neonate	0	0	1	0
239	35	Murder	0	1	0	1
239	36	Colossal_Dreadmaw	0	0	0	1
239	37	Greenwood_Sentinel	0	0	0	0
239	38	Hired_Blade	0	0	0	0
239	39	Fell_Specter	1	1	0	1
239	40	Daggerback_Basilisk	0	0	0	0
239	41	Diregraf_Ghoul	1	1	1	1
239	42	Infectious_Horror	0	1	0	1
239	43	Rustwing_Falcon	0	0	0	0
239	44	Gearsmith_Prodigy	0	1	1	1
239	45	Mountain_1	1	1	1	1
240	1	Luminous_Bonds	0	0	0	0
240	2	Lich's_Caress	0	0	0	0
240	3	Angel_of_the_Dawn	0	0	1	1
240	4	Mystic_Archaeologist	0	1	1	0
240	5	Gearsmith_Guardian	0	0	0	0
240	6	Aerial_Engineer	0	1	1	0
240	7	Manalith	0	0	0	1
240	8	Trusty_Packbeast	1	0	1	1
240	9	Divination	0	0	0	0
240	10	Wall_of_Mist	0	1	0	0
240	11	Gearsmith_Prodigy	0	1	0	0
240	12	Gearsmith_Prodigy	1	0	0	0
240	13	Uncomfortable_Chill	0	1	0	0
240	14	Wall_of_Vines	1	1	1	1
240	15	Mountain_1	1	1	1	1
240	16	Ajani's_Last_Stand	0	1	1	1
240	17	Star-Crowned_Stag	0	0	1	1
240	18	Aven_Wind_Mage	0	0	0	0
240	19	Divination	0	0	0	0
240	20	Disperse	0	0	0	0
240	21	Gearsmith_Guardian	0	0	0	0
240	22	Salvager_of_Secrets	0	0	1	0
240	23	Scholar_of_Stars	0	0	0	0
240	24	Frilled_Sea_Serpent	1	1	1	0
240	25	Essence_Scatter	0	1	1	0
240	26	Gearsmith_Prodigy	0	1	0	0
240	27	Cancel	1	1	0	0
240	28	Rhox_Oracle	0	1	1	1
240	29	Cancel	0	1	1	1
240	30	Smelt	1	1	1	1
240	31	Ajani's_Pridemate	0	0	1	0
240	32	Oreskos_Swiftclaw	0	0	0	0
240	33	Sift	0	1	1	0
240	34	Essence_Scatter	0	0	0	0
240	35	Hieromancer's_Cage	0	0	1	1
240	36	Cancel	1	0	0	0
240	37	Totally_Lost	0	0	1	0
240	38	Psychic_Corrosion	0	1	1	0
240	39	Frilled_Sea_Serpent	0	0	0	0
240	40	Woodland_Stream	0	0	1	0
240	41	Oreskos_Swiftclaw	0	1	0	1
240	42	Meandering_River	0	0	1	0
240	43	Magistrate's_Scepter	0	1	1	1
240	44	Enigma_Drake	1	1	1	1
240	45	Enigma_Drake	1	1	1	1
241	1	Enigma_Drake	0	0	0	0
241	2	Disperse	0	0	0	0
241	3	Aven_Wind_Mage	0	0	0	0
241	4	Totally_Lost	0	0	0	0
241	5	Viashino_Pyromancer	0	0	0	0
241	6	Bone_to_Ash	0	0	0	0
241	7	Sure_Strike	0	0	0	0
241	8	Supreme_Phantom	0	1	0	0
241	9	Anticipate	0	0	0	0
241	10	Millstone	0	0	0	1
241	11	Gearsmith_Prodigy	0	0	0	0
241	12	Ajani's_Welcome	0	1	1	1
241	13	Daybreak_Chaplain	0	1	1	1
241	14	Omniscience	1	1	0	0
241	15	Mountain_2	1	1	1	1
241	16	Siegebreaker_Giant	0	0	0	0
241	17	Sparktongue_Dragon	0	0	0	0
241	18	Explosive_Apparatus	0	0	0	0
241	19	Exclusion_Mage	0	1	0	0
241	20	Field_Creeper	0	0	0	0
241	21	Explosive_Apparatus	0	0	0	0
241	22	Salvager_of_Secrets	1	0	0	0
241	23	Dwindle	0	0	0	0
241	24	Gearsmith_Guardian	0	0	0	0
241	25	Frilled_Sea_Serpent	0	0	0	0
241	26	Field_Creeper	0	1	0	1
241	27	Scholar_of_Stars	0	0	0	0
241	28	Gearsmith_Prodigy	0	1	0	0
241	29	Wall_of_Mist	1	1	1	1
241	30	Cancel	1	1	1	1
241	31	Dragon_Egg	0	0	0	0
241	32	Snapping_Drake	0	0	0	0
241	33	Sleep	0	0	0	0
241	34	Act_of_Treason	0	0	0	0
241	35	Totally_Lost	0	0	0	0
241	36	Aviation_Pioneer	0	0	1	0
241	37	Aven_Wind_Mage	0	0	0	0
241	38	Salvager_of_Secrets	1	0	0	0
241	39	Bone_to_Ash	0	1	0	0
241	40	Uncomfortable_Chill	0	0	0	0
241	41	Mystic_Archaeologist	0	1	1	1
241	42	Omenspeaker	0	1	1	1
241	43	Divination	0	1	1	1
241	44	Salvager_of_Secrets	1	1	1	1
241	45	Metamorphic_Alteration	1	1	1	1
242	1	Horizon_Scholar	0	0	0	1
242	2	Sparktongue_Dragon	0	0	0	0
242	3	Essence_Scatter	0	0	0	0
242	4	Act_of_Treason	0	0	0	0
242	5	Gearsmith_Guardian	0	0	0	0
242	6	Divination	0	0	0	1
242	7	Divination	0	0	0	0
242	8	Thud	0	1	0	0
242	9	Daybreak_Chaplain	0	0	0	0
242	10	Aegis_of_the_Heavens	0	1	0	0
242	11	Wall_of_Mist	1	0	0	0
242	12	Cancel	1	0	0	1
242	13	Apex_of_Power	0	1	0	1
242	14	Wall_of_Mist	0	1	0	1
242	15	Island_2	1	1	1	1
242	16	Angel_of_the_Dawn	1	0	0	0
242	17	Luminous_Bonds	0	0	0	0
242	18	Angel_of_the_Dawn	0	0	0	0
242	19	Star-Crowned_Stag	0	0	0	0
242	20	Psychic_Corrosion	0	1	0	0
242	21	Trumpet_Blast	1	0	0	0
242	22	Enigma_Drake	0	1	0	0
242	23	Manalith	0	0	1	0
242	24	Anticipate	0	0	0	1
242	25	Knight's_Pledge	0	0	0	0
242	26	Essence_Scatter	0	0	1	1
242	27	Wall_of_Mist	0	1	1	1
242	28	Divination	0	1	1	1
242	29	Frilled_Sea_Serpent	1	1	1	1
242	30	Uncomfortable_Chill	1	1	1	1
242	31	Manalith	0	0	0	0
242	32	Ajani_Adversary_of_Tyrants	0	1	1	1
242	33	Enigma_Drake	0	0	0	0
242	34	Snapping_Drake	0	0	0	0
242	35	Switcheroo	0	1	1	1
242	36	Cancel	0	0	0	0
242	37	Act_of_Treason	0	0	0	0
242	38	Act_of_Treason	0	0	0	0
242	39	Snapping_Drake	1	0	1	1
242	40	Anticipate	0	1	0	1
242	41	Ajani's_Welcome	1	1	0	0
242	42	Trumpet_Blast	0	0	1	0
242	43	Lava_Axe	0	1	1	0
242	44	Goblin_Motivator	0	1	1	0
242	45	Plains_2	1	1	1	1
243	1	Rabid_Bite	0	0	0	0
243	2	Vigilant_Baloth	0	1	0	0
243	3	Druid_of_the_Cowl	0	0	0	0
243	4	Boggart_Brute	0	0	0	0
243	5	Skyrider_Patrol	0	0	0	1
243	6	Aven_Wind_Mage	0	0	0	1
243	7	Titanic_Growth	0	0	1	0
243	8	Aven_Wind_Mage	0	0	0	1
243	9	Centaur_Courser	0	0	1	0
243	10	Totally_Lost	1	0	0	1
243	11	Anticipate	1	1	0	0
243	12	Plummet	1	0	1	0
243	13	Catalyst_Elemental	1	0	0	0
243	14	Catalyst_Elemental	1	1	0	0
243	15	Smelt	1	1	1	1
243	16	Vivien's_Invocation	0	1	1	0
243	17	Surge_Mare	0	0	0	0
243	18	Bristling_Boar	0	0	1	0
243	19	Snapping_Drake	0	0	0	0
243	20	Bristling_Boar	0	0	1	0
243	21	Woodland_Stream	0	0	1	0
243	22	Divination	0	0	0	1
243	23	Frilled_Sea_Serpent	0	0	0	0
243	24	Disperse	0	0	0	1
243	25	Highland_Game	0	1	0	0
243	26	Gearsmith_Prodigy	0	0	0	0
243	27	Greenwood_Sentinel	0	1	0	0
243	28	Talons_of_Wildwood	0	1	0	0
243	29	Uncomfortable_Chill	1	1	0	1
243	30	Sovereign's_Bite	1	1	1	1
243	31	Pelakka_Wurm	0	1	1	0
243	32	Snapping_Drake	0	0	0	0
243	33	Runic_Armasaur	0	1	0	0
243	34	Supreme_Phantom	0	1	0	0
243	35	Psychic_Corrosion	0	1	0	1
243	36	Aven_Wind_Mage	0	0	0	1
243	37	Rhox_Oracle	0	0	1	0
243	38	Aven_Wind_Mage	0	0	0	1
243	39	Horizon_Scholar	0	1	0	1
243	40	Highland_Game	0	0	0	0
243	41	Druid_of_the_Cowl	0	0	0	0
243	42	Daggerback_Basilisk	0	1	1	0
243	43	Plummet	0	0	1	0
243	44	Infectious_Horror	0	0	1	0
243	45	Forest_3	1	1	1	1
244	1	Horizon_Scholar	0	0	0	1
244	2	Skymarch_Bloodletter	0	0	0	0
244	3	Fell_Specter	0	1	0	0
244	4	Macabre_Waltz	0	0	0	0
244	5	Regal_Bloodlord	1	1	0	1
244	6	Divination	0	0	0	1
244	7	Psychic_Corrosion	0	1	0	1
244	8	Tolarian_Scholar	0	0	0	1
244	9	Bogstomper	0	0	0	0
244	10	Field_Creeper	0	0	0	1
244	11	Infectious_Horror	0	1	0	0
244	12	Field_Creeper	0	0	0	0
244	13	Duress	0	1	0	1
244	14	Oreskos_Swiftclaw	1	1	1	1
244	15	Mountain_4	1	1	1	1
244	16	Arcane_Encyclopedia	0	0	0	0
244	17	Abnormal_Endurance	0	0	0	0
244	18	Skeleton_Archer	0	0	0	0
244	19	Epicure_of_Blood	0	0	0	0
244	20	Horizon_Scholar	0	1	0	1
244	21	Skeleton_Archer	1	0	0	0
244	22	Aviation_Pioneer	0	0	0	1
244	23	Cancel	0	0	0	0
244	24	Totally_Lost	0	0	0	1
244	25	Aerial_Engineer	0	1	0	1
244	26	Snapping_Drake	0	0	0	1
244	27	Submerged_Boneyard	1	0	0	1
244	28	Scholar_of_Stars	0	0	1	1
244	29	Infernal_Scarring	1	0	0	1
244	30	Plains_2	1	1	1	1
244	31	Sift	0	0	0	0
244	32	Strangling_Spores	0	0	0	0
244	33	Ravenous_Harpy	0	0	0	0
244	34	Aven_Wind_Mage	0	0	0	0
244	35	Vampire_Neonate	0	0	0	0
244	36	Chaos_Wand	0	1	0	1
244	37	Omenspeaker	0	0	0	1
244	38	Bogstomper	1	0	0	0
244	39	Doomed_Dissenter	0	1	0	0
244	40	Blood_Divination	1	1	1	0
244	41	Child_of_Night	1	0	0	1
244	42	Submerged_Boneyard	0	0	0	1
244	43	Naturalize	1	1	0	1
244	44	Revitalize	1	1	1	1
244	45	Two-Headed_Zombie	1	1	1	1
245	1	Gigantosaurus	0	1	0	0
245	2	Poison-Tip_Archer	0	1	0	0
245	3	Skymarch_Bloodletter	0	0	0	1
245	4	Skyscanner	0	0	0	1
245	5	Giant_Spider	0	0	0	0
245	6	Giant_Spider	0	0	1	0
245	7	Greenwood_Sentinel	0	0	0	0
245	8	Doomed_Dissenter	1	1	0	1
245	9	Reclamation_Sage	0	1	1	0
245	10	Rhox_Oracle	0	1	1	0
245	11	Recollect	1	1	1	0
245	12	Recollect	0	1	1	0
245	13	Satyr_Enchanter	0	1	1	0
245	14	Titanic_Growth	1	1	1	1
245	15	Mountain_4	1	1	1	1
245	16	Vampire_Sovereign	0	0	0	1
245	17	Reassembling_Skeleton	0	0	0	1
245	18	Abnormal_Endurance	0	0	0	0
245	19	Vampire_Neonate	0	0	0	0
245	20	Blood_Divination	0	0	0	1
245	21	Colossal_Dreadmaw	0	0	1	0
245	22	Centaur_Courser	1	0	0	0
245	23	Psychic_Symbiont	0	1	0	0
245	24	Colossal_Dreadmaw	0	0	1	0
245	25	Foul_Orchard	1	0	0	0
245	26	Island_4	1	1	0	0
245	27	Druid_of_Horns	0	1	1	0
245	28	Vine_Mare	0	1	1	0
245	29	Gigantosaurus	0	1	1	0
245	30	Forest_2	1	1	1	1
245	31	Sigiled_Sword_of_Valeron	0	1	1	1
245	32	Rise_from_the_Grave	0	0	0	1
245	33	Lich's_Caress	0	0	0	1
245	34	Goreclaw_Terror_of_Qal_Sisma	0	1	1	0
245	35	Rhox_Oracle	0	0	0	0
245	36	Manalith	0	0	0	1
245	37	Thornhide_Wolves	0	0	1	0
245	38	Two-Headed_Zombie	0	0	0	1
245	39	Giant_Spider	0	0	1	0
245	40	Centaur_Courser	0	1	0	0
245	41	Rabid_Bite	0	1	1	1
245	42	Mind_Rot	0	1	0	1
245	43	Plains_3	0	1	0	0
245	44	Root_Snare	1	1	0	0
245	45	Swamp_3	1	1	1	1
246	1	Vine_Mare	0	0	0	0
246	2	Lich's_Caress	0	0	0	1
246	3	Timber_Gorge	0	0	0	0
246	4	Volcanic_Dragon	0	1	0	1
246	5	Colossal_Dreadmaw	0	0	0	0
246	6	Centaur_Courser	0	0	0	0
246	7	Giant_Spider	0	0	0	0
246	8	Highland_Game	0	0	0	0
246	9	Sure_Strike	0	0	0	0
246	10	Stone_Quarry	1	0	0	0
246	11	Naturalize	0	1	0	0
246	12	Cinder_Barrens	0	1	1	1
246	13	Inferno_Hellion	0	1	1	1
246	14	Onakke_Ogre	1	1	1	1
246	15	Plains_1	1	1	1	1
246	16	Gigantosaurus	0	1	0	0
246	17	Arcane_Encyclopedia	0	0	0	0
246	18	Druid_of_the_Cowl	0	0	0	0
246	19	Druid_of_the_Cowl	0	0	0	0
246	20	Bristling_Boar	0	0	0	0
246	21	Thornhide_Wolves	0	0	0	0
246	22	Gift_of_Paradise	0	1	0	0
246	23	Crash_Through	0	0	0	0
246	24	Bristling_Boar	0	0	0	0
246	25	Bristling_Boar	0	0	0	0
246	26	Lava_Axe	1	0	1	1
246	27	Mighty_Leap	1	1	0	0
246	28	Isolate	0	1	0	1
246	29	Root_Snare	1	1	1	1
246	30	Talons_of_Wildwood	1	1	1	1
246	31	Draconic_Disciple	0	0	0	0
246	32	Siegebreaker_Giant	0	0	0	0
246	33	Lightning_Strike	0	0	1	1
246	34	Skyscanner	1	0	0	0
246	35	Rhox_Oracle	0	0	0	0
246	36	Ghastbark_Twins	0	1	0	0
246	37	Highland_Game	1	0	0	0
246	38	Draconic_Disciple	0	1	0	0
246	39	Woodland_Stream	0	0	0	0
246	40	Plummet	0	0	0	0
246	41	Plummet	0	1	0	0
246	42	Reliquary_Tower	0	1	0	0
246	43	Crash_Through	1	1	0	0
246	44	Smelt	1	1	1	1
246	45	Plains_4	1	1	1	1
247	1	Windreader_Sphinx	0	1	1	1
247	2	Rise_from_the_Grave	0	1	0	0
247	3	Skyscanner	0	0	0	1
247	4	Skymarch_Bloodletter	0	0	0	0
247	5	Divination	0	0	1	0
247	6	Snapping_Drake	0	0	1	1
247	7	Cancel	0	0	0	0
247	8	Supreme_Phantom	0	1	0	1
247	9	Psychic_Symbiont	0	1	1	1
247	10	Frilled_Sea_Serpent	0	0	1	1
247	11	Anticipate	0	1	1	1
247	12	Wall_of_Mist	1	0	1	1
247	13	Smelt	0	1	0	0
247	14	Infectious_Horror	1	1	1	1
247	15	Mistcaller	1	1	1	1
247	16	Snapping_Drake	0	0	0	0
247	17	Aviation_Pioneer	0	0	1	1
247	18	Omenspeaker	1	0	1	1
247	19	Psychic_Symbiont	0	0	1	1
247	20	Scholar_of_Stars	0	0	0	0
247	21	Gearsmith_Prodigy	0	0	0	0
247	22	Gravedigger	0	1	1	1
247	23	Field_Creeper	1	0	0	0
247	24	Ravenous_Harpy	0	1	1	0
247	25	Infernal_Scarring	0	0	0	0
247	26	Two-Headed_Zombie	0	1	1	1
247	27	Infernal_Scarring	0	1	0	0
247	28	Hired_Blade	0	1	0	0
247	29	Bogstomper	0	1	1	1
247	30	Swamp_1	1	1	1	1
247	31	Murder	0	0	0	1
247	32	Departed_Deckhand	0	0	1	0
247	33	Skeleton_Archer	0	0	0	0
247	34	Skymarch_Bloodletter	0	0	0	0
247	35	Scholar_of_Stars	0	0	0	0
247	36	Skymarch_Bloodletter	0	0	0	1
247	37	Supreme_Phantom	0	1	0	1
247	38	Submerged_Boneyard	1	0	1	1
247	39	Skeleton_Archer	0	1	0	1
247	40	Hired_Blade	0	0	0	0
247	41	Child_of_Night	0	0	0	0
247	42	Infernal_Scarring	0	1	0	0
247	43	Elvish_Rejuvenator	0	1	1	1
247	44	Talons_of_Wildwood	1	1	1	1
247	45	Highland_Game	1	1	1	1
248	1	Hieromancer's_Cage	1	0	1	1
248	2	Regal_Bloodlord	0	1	1	1
248	3	Skymarch_Bloodletter	0	0	0	1
248	4	Gallant_Cavalry	0	0	0	1
248	5	Gallant_Cavalry	0	0	1	0
248	6	Blood_Divination	0	0	1	1
248	7	Make_a_Stand	0	0	1	1
248	8	Daybreak_Chaplain	0	1	1	1
248	9	Oreskos_Swiftclaw	0	0	0	1
248	10	Infernal_Scarring	0	0	1	1
248	11	Blood_Divination	0	1	1	1
248	12	Hired_Blade	0	1	0	1
248	13	Sovereign's_Bite	1	1	1	1
248	14	Alpine_Moon	1	1	1	1
248	15	Island_2	1	1	1	1
248	16	Regal_Bloodlord	0	0	1	1
248	17	Skymarch_Bloodletter	0	0	0	1
248	18	Child_of_Night	0	0	0	1
248	19	Runic_Armasaur	0	1	0	0
248	20	Child_of_Night	0	0	0	1
248	21	Child_of_Night	0	1	0	1
248	22	Vampire_Neonate	1	0	1	1
248	23	Strangling_Spores	0	0	1	1
248	24	Doomed_Dissenter	1	0	1	1
248	25	Psychic_Symbiont	0	1	1	1
248	26	Sovereign's_Bite	0	1	0	1
248	27	Skyrider_Patrol	0	1	0	0
248	28	Greenwood_Sentinel	1	1	1	1
248	29	Elvish_Rejuvenator	0	1	1	1
248	30	Island_3	1	1	1	1
248	31	Vampire_Neonate	0	0	0	1
248	32	Murder	0	0	1	1
248	33	Strangling_Spores	0	0	0	1
248	34	Lich's_Caress	0	0	0	1
248	35	Bone_Dragon	0	1	1	1
248	36	Regal_Bloodlord	0	1	1	1
248	37	Ajani's_Welcome	0	1	0	1
248	38	Epicure_of_Blood	0	1	0	0
248	39	Loxodon_Line_Breaker	0	1	1	0
248	40	Crucible_of_Worlds	0	1	0	0
248	41	Inspired_Charge	0	0	1	1
248	42	Daybreak_Chaplain	0	0	1	1
248	43	Mind_Rot	0	1	1	1
248	44	Highland_Game	1	1	1	1
248	45	Island_3	1	1	1	1
249	1	Tezzeret_Artifice_Master	0	1	1	1
249	2	Skyscanner	1	0	0	0
249	3	Diamond_Mare	0	0	0	1
249	4	Skyscanner	0	0	0	1
249	5	Aviation_Pioneer	1	0	0	1
249	6	Essence_Scatter	0	0	0	1
249	7	Daybreak_Chaplain	0	0	0	0
249	8	Disperse	0	0	1	1
249	9	Anticipate	0	1	0	0
249	10	Loxodon_Line_Breaker	1	0	0	0
249	11	Detection_Tower	0	1	0	1
249	12	Totally_Lost	0	0	1	1
249	13	Oreskos_Swiftclaw	1	1	0	1
249	14	Knight_of_the_Tusk	1	1	0	1
249	15	Swamp_3	1	1	1	1
249	16	Ajani_Adversary_of_Tyrants	0	1	1	1
249	17	Militia_Bugler	1	1	0	1
249	18	Militia_Bugler	0	1	0	1
249	19	Star-Crowned_Stag	0	0	0	1
249	20	Take_Vengeance	0	0	1	1
249	21	Ajani's_Pridemate	0	0	1	1
249	22	Skyscanner	0	0	1	1
249	23	Dwarven_Priest	0	0	1	1
249	24	Loxodon_Line_Breaker	0	1	1	1
249	25	Trusty_Packbeast	0	0	0	0
249	26	Inspired_Charge	1	0	1	0
249	27	Angel_of_the_Dawn	0	0	1	1
249	28	Revitalize	1	0	0	0
249	29	Dwarven_Priest	0	1	1	1
249	30	Plains_4	1	1	1	1
249	31	Angel_of_the_Dawn	0	0	1	1
249	32	Skyscanner	1	0	1	1
249	33	Star-Crowned_Stag	0	0	1	1
249	34	Ajani's_Pridemate	0	0	1	0
249	35	Disperse	0	0	1	1
249	36	Star-Crowned_Stag	0	0	1	1
249	37	Meandering_River	1	0	1	1
249	38	Pegasus_Courser	0	1	1	1
249	39	Take_Vengeance	0	0	0	1
249	40	Cancel	0	0	0	1
249	41	Pegasus_Courser	0	1	1	1
249	42	Trusty_Packbeast	0	1	1	1
249	43	Loxodon_Line_Breaker	0	1	1	1
249	44	Aegis_of_the_Heavens	0	1	1	1
249	45	Wall_of_Vines	1	1	1	1
250	1	Thorn_Lieutenant	0	1	1	1
250	2	Take_Vengeance	0	0	0	0
250	3	Pegasus_Courser	0	0	0	0
250	4	Gallant_Cavalry	0	0	0	0
250	5	Omenspeaker	0	0	0	0
250	6	Leonin_Vanguard	0	0	0	0
250	7	Rhox_Oracle	0	0	1	1
250	8	Forsaken_Sanctuary	1	0	0	0
250	9	Diregraf_Ghoul	0	1	0	0
250	10	Skeleton_Archer	0	1	0	0
250	11	Diregraf_Ghoul	0	1	0	0
250	12	Skeleton_Archer	1	1	0	0
250	13	Duress	1	0	0	0
250	14	Walking_Corpse	1	1	1	1
250	15	Forest_3	1	1	1	1
250	16	Star-Crowned_Stag	0	0	0	0
250	17	Bristling_Boar	0	0	0	0
250	18	Luminous_Bonds	0	0	0	0
250	19	Luminous_Bonds	0	0	0	0
250	20	Centaur_Courser	1	0	0	0
250	21	Foul_Orchard	0	0	0	0
250	22	Foul_Orchard	0	0	1	0
250	23	Two-Headed_Zombie	1	0	0	0
250	24	Bristling_Boar	0	0	1	0
250	25	Inspired_Charge	0	0	0	0
250	26	Walking_Corpse	0	0	0	0
