draft_num	pick_num	human_pick	RandomBot	RaredraftBot	ClassicBot	BayesBot	NNetBot
460	4	Angel_of_the_Dawn	1	0	1	1	1
460	5	Daybreak_Chaplain	1	0	1	1	1
460	6	Trumpet_Blast	1	0	0	0	1
460	7	Tormenting_Voice	1	0	1	0	1
460	8	Havoc_Devils	1	1	0	0	1
460	9	Inspired_Charge	1	0	1	1	1
460	10	Tormenting_Voice	1	1	1	0	1
460	11	Knight's_Pledge	1	0	1	1	1
460	12	Hostile_Minotaur	1	1	1	0	1
460	13	Walking_Corpse	1	1	1	1	1
460	14	Infernal_Reckoning	1	1	1	1	1
460	15	Island	1	1	1	1	1
460	16	Luminous_Bonds	1	0	1	1	1
460	17	Herald_of_Faith	1	1	1	1	1
460	18	Sparktongue_Dragon	1	0	0	1	1
460	19	Take_Vengeance	1	0	1	1	1
460	20	Havoc_Devils	1	0	1	0	1
460	21	Rustwing_Falcon	1	0	1	1	1
460	22	Sure_Strike	1	0	0	0	1
460	23	Fiery_Finish	1	1	1	0	1
460	24	Act_of_Treason	1	0	1	1	1
460	25	Loxodon_Line_Breaker	1	0	1	0	1
460	26	Boggart_Brute	1	1	1	1	1
460	27	Trumpet_Blast	1	1	1	1	1
460	28	Sovereign's_Bite	1	1	1	1	1
460	29	Crash_Through	1	1	1	1	1
460	30	Duress	1	1	1	1	1
460	31	Shock	1	0	1	0	1
460	32	Gallant_Cavalry	1	0	0	0	1
460	33	Heroic_Reinforcements	1	0	0	1	1
460	34	Oreskos_Swiftclaw	1	0	0	0	1
460	35	Remorseful_Cleric	1	1	1	1	1
460	36	Goblin_Motivator	1	0	0	0	1
460	37	Hostile_Minotaur	1	0	0	0	1
460	38	Hostile_Minotaur	1	0	0	0	1
460	39	Daybreak_Chaplain	1	0	1	1	1
460	40	Trumpet_Blast	1	0	0	0	1
460	41	Magistrate's_Scepter	1	1	1	1	1
460	42	Trusty_Packbeast	1	1	1	1	1
460	43	Infectious_Horror	1	1	1	1	1
460	44	Vampire_Neonate	1	1	1	1	1
460	45	Mountain	1	1	1	1	1
461	1	Sigiled_Sword_of_Valeron	1	1	1	1	1
461	2	Boggart_Brute	1	0	1	0	0
461	3	Pegasus_Courser	1	0	0	1	1
461	4	Onakke_Ogre	1	0	0	0	0
461	5	Angel_of_the_Dawn	1	0	1	1	1
461	6	Havoc_Devils	1	0	0	0	0
461	7	Trumpet_Blast	1	0	0	0	0
461	8	Skyscanner	1	0	0	1	1
461	9	Goblin_Motivator	1	1	0	0	0
461	10	Rustwing_Falcon	1	0	1	1	1
461	11	Hostile_Minotaur	1	0	0	0	0
461	12	Inferno_Hellion	1	1	1	1	1
461	13	Viashino_Pyromancer	1	1	1	1	1
461	14	Onakke_Ogre	1	1	1	1	1
461	15	Mountain	1	1	1	1	1
461	16	Prodigious_Growth	1	1	1	1	0
461	17	Shock	1	0	1	1	0
461	18	Sure_Strike	1	0	0	0	0
461	19	Viashino_Pyromancer	1	0	0	0	0
461	20	Trumpet_Blast	1	0	0	0	0
461	21	Guttersnipe	1	1	1	1	0
461	22	Dark-Dweller_Oracle	1	1	1	1	1
461	23	Shock	1	0	1	1	1
461	24	Loxodon_Line_Breaker	1	0	0	0	0
461	25	Colossal_Dreadmaw	1	0	1	1	1
461	26	Thud	1	1	1	1	1
461	27	Brawl-Bash_Ogre	1	1	1	1	1
461	28	Dragon_Egg	1	1	1	1	1
461	29	Lava_Axe	1	1	1	1	1
461	30	Island	1	1	1	1	1
461	31	Ajani_Adversary_of_Tyrants	1	1	1	1	1
461	32	Trumpet_Blast	1	0	0	0	0
461	33	Herald_of_Faith	1	1	1	1	0
461	34	Rustwing_Falcon	1	0	0	0	0
461	35	Hostile_Minotaur	1	0	1	0	0
461	36	Crash_Through	1	0	0	0	0
461	37	Invoke_the_Divine	1	0	0	0	0
461	38	Guttersnipe	1	1	1	1	1
461	39	Doublecast	1	1	1	0	0
461	40	Wall_of_Mist	1	1	1	1	1
461	41	Viashino_Pyromancer	1	0	1	1	0
461	42	Inspired_Charge	1	1	0	0	0
461	43	Omniscience	1	1	1	1	1
461	44	Root_Snare	1	1	1	1	1
461	45	Forest	1	1	1	1	1
462	1	Skyrider_Patrol	1	1	1	1	1
462	2	Poison-Tip_Archer	1	1	1	1	1
462	3	Ghastbark_Twins	1	1	1	1	1
462	4	Aven_Wind_Mage	1	0	0	0	0
462	5	Essence_Scatter	1	0	1	0	1
462	6	Departed_Deckhand	1	1	1	1	1
462	7	Snapping_Drake	1	0	0	1	1
462	8	Essence_Scatter	1	0	1	1	1
462	9	Woodland_Stream	1	1	0	1	1
462	10	Scholar_of_Stars	1	0	1	0	1
462	11	Uncomfortable_Chill	1	0	1	1	1
462	12	Uncomfortable_Chill	1	1	1	1	1
462	13	Naturalize	1	1	1	1	1
462	14	Uncomfortable_Chill	1	1	1	1	1
462	15	Trusty_Packbeast	1	1	1	1	1
462	16	Horizon_Scholar	1	0	1	1	1
462	17	Aven_Wind_Mage	1	0	1	0	1
462	18	Essence_Scatter	1	0	1	1	1
462	19	Centaur_Courser	1	0	0	0	0
462	20	Druid_of_the_Cowl	1	0	0	0	0
462	21	Aviation_Pioneer	1	0	1	1	1
462	22	Dwindle	1	1	1	0	1
462	23	Uncomfortable_Chill	1	0	1	0	1
462	24	Aether_Tunnel	1	1	1	0	1
462	25	Elvish_Rejuvenator	1	0	0	1	1
462	26	Talons_of_Wildwood	1	0	0	0	0
462	27	Walking_Corpse	1	1	1	1	1
462	28	Bone_to_Ash	1	1	1	1	1
462	29	Duress	1	1	1	1	1
462	30	Plains	1	1	1	1	1
462	31	Dryad_Greenseeker	1	1	1	1	0
462	32	Dryad_Greenseeker	1	1	1	1	0
462	33	Druid_of_Horns	1	1	0	0	0
462	34	Exclusion_Mage	1	1	1	1	1
462	35	Giant_Spider	1	0	0	0	0
462	36	Elvish_Rejuvenator	1	0	0	1	1
462	37	Essence_Scatter	1	0	1	1	1
462	38	Ghastbark_Twins	1	1	1	1	0
462	39	Gearsmith_Prodigy	1	0	1	1	1
462	40	Woodland_Stream	1	0	0	0	1
462	41	Tolarian_Scholar	1	0	1	1	1
462	42	Plummet	1	1	1	1	1
462	43	Revitalize	1	1	1	1	1
462	44	Plummet	1	1	1	1	1
462	45	Island	1	1	1	1	1
463	1	Sai_Master_Thopterist	1	1	1	1	1
463	2	Surge_Mare	1	1	1	1	1
463	3	Departed_Deckhand	1	1	1	1	1
463	4	Aether_Tunnel	1	1	1	1	1
463	5	Scholar_of_Stars	1	1	1	1	1
463	6	Aviation_Pioneer	1	0	1	1	1
463	7	Gearsmith_Prodigy	1	1	1	1	1
463	8	Rustwing_Falcon	1	1	1	1	1
463	9	Anticipate	1	1	1	1	1
463	10	Frilled_Sea_Serpent	1	1	1	1	1
463	11	Field_Creeper	1	0	0	1	1
463	12	Tolarian_Scholar	1	1	1	1	1
463	13	Tormenting_Voice	1	1	1	1	1
463	14	Mistcaller	1	1	1	1	1
463	15	Swamp	1	1	1	1	1
463	16	Skilled_Animator	1	1	1	1	1
463	17	Amulet_of_Safekeeping	1	1	0	0	0
463	18	Gearsmith_Guardian	1	0	0	1	1
463	19	Omenspeaker	1	0	0	1	0
463	20	Salvager_of_Secrets	1	0	1	1	1
463	21	Supreme_Phantom	1	1	1	1	1
463	22	Tolarian_Scholar	1	1	1	1	1
463	23	Goblin_Motivator	1	0	1	0	0
463	24	Ghostform	1	1	1	1	1
463	25	Wall_of_Mist	1	1	1	1	1
463	26	Cinder_Barrens	1	0	0	0	0
463	27	Rustwing_Falcon	1	1	1	1	1
463	28	Crash_Through	1	1	1	1	1
463	29	Greenwood_Sentinel	1	1	1	1	1
463	30	Plains	1	1	1	1	1
463	31	Sift	1	1	1	1	1
463	32	Explosive_Apparatus	1	0	0	0	1
463	33	Tolarian_Scholar	1	0	0	1	0
463	34	Gearsmith_Guardian	1	0	1	1	1
463	35	Scholar_of_Stars	1	1	1	1	1
463	36	Tolarian_Scholar	1	1	1	1	1
463	37	Marauder's_Axe	1	0	1	0	1
463	38	Lava_Axe	1	0	0	0	0
463	39	Act_of_Treason	1	0	1	0	0
463	40	Poison-Tip_Archer	1	1	0	1	1
463	41	Novice_Knight	1	1	1	0	1
463	42	Goblin_Motivator	1	1	1	0	1
463	43	Revitalize	1	1	1	1	1
463	44	Wall_of_Vines	1	1	1	1	1
463	45	Island	1	1	1	1	1
464	1	Lich's_Caress	1	0	1	1	1
464	2	Lich's_Caress	1	0	1	1	1
464	3	Diregraf_Ghoul	1	1	1	1	1
464	4	Colossal_Dreadmaw	1	0	1	0	1
464	5	Gift_of_Paradise	1	1	1	0	1
464	6	Skeleton_Archer	1	0	1	1	1
464	7	Thornhide_Wolves	1	0	1	0	1
464	8	Vampire_Neonate	1	0	1	1	1
464	9	Sovereign's_Bite	1	0	1	1	1
464	10	Infectious_Horror	1	0	1	1	1
464	11	Greenwood_Sentinel	1	1	1	1	1
464	12	Highland_Game	1	1	1	1	1
464	13	Titanic_Growth	1	1	1	1	1
464	14	Plummet	1	1	1	1	1
464	15	Forest	1	1	1	1	1
464	16	Vivien_Reid	1	1	1	1	1
464	17	Strangling_Spores	1	0	1	1	1
464	18	Walking_Corpse	1	0	0	1	0
464	19	Rhox_Oracle	1	0	1	0	0
464	20	Elvish_Rejuvenator	1	1	1	0	0
464	21	Macabre_Waltz	1	0	1	1	0
464	22	Diregraf_Ghoul	1	1	0	1	1
464	23	Sovereign's_Bite	1	0	0	1	0
464	24	Plummet	1	1	1	1	0
464	25	Oreskos_Swiftclaw	1	0	1	0	0
464	26	Abnormal_Endurance	1	1	1	1	1
464	27	Abnormal_Endurance	1	1	1	1	1
464	28	Child_of_Night	1	1	1	1	1
464	29	Wall_of_Vines	1	1	1	1	1
464	30	Cinder_Barrens	1	1	1	1	1
464	31	Dryad_Greenseeker	1	1	1	1	0
464	32	Bristling_Boar	1	0	1	0	0
464	33	Poison-Tip_Archer	1	1	1	1	1
464	34	Two-Headed_Zombie	1	0	1	0	0
464	35	Skyscanner	1	0	1	1	1
464	36	Elvish_Rejuvenator	1	1	1	1	0
464	37	Bristling_Boar	1	1	1	0	0
464	38	Two-Headed_Zombie	1	1	1	1	1
464	39	Plummet	1	1	1	1	0
464	40	Duress	1	0	1	1	1
464	41	Greenwood_Sentinel	1	0	1	1	0
464	42	Sovereign's_Bite	1	1	1	1	1
464	43	Vampire_Neonate	1	1	1	1	1
464	44	Catalyst_Elemental	1	1	1	1	1
464	45	Crash_Through	1	1	1	1	1
465	1	Lich's_Caress	1	0	1	1	1
465	2	Pegasus_Courser	1	0	1	1	1
465	3	Angel_of_the_Dawn	1	0	1	0	1
465	4	Duress	1	0	1	1	0
465	5	Forsaken_Sanctuary	1	0	0	1	1
465	6	Revitalize	1	1	0	0	0
465	7	Skeleton_Archer	1	1	1	1	1
465	8	Make_a_Stand	1	1	1	1	1
465	9	Knight_of_the_Tusk	1	1	0	1	1
465	10	Ajani's_Welcome	1	1	0	1	1
465	11	Manalith	1	1	1	1	1
465	12	Infernal_Reckoning	1	1	1	1	1
465	13	Thud	1	1	1	1	1
465	14	Sovereign's_Bite	1	1	1	1	1
465	15	Mountain	1	1	1	1	1
465	16	Cavalry_Drillmaster	1	0	0	0	1
465	17	Two-Headed_Zombie	1	0	0	0	1
465	18	Herald_of_Faith	1	1	0	1	1
465	19	Take_Vengeance	1	0	0	1	1
465	20	Take_Vengeance	1	0	0	1	1
465	21	Dwarven_Priest	1	0	0	0	1
465	22	Knight_of_the_Tusk	1	0	0	0	1
465	23	Oreskos_Swiftclaw	1	0	0	1	1
465	24	Field_Creeper	1	0	1	0	1
465	25	Mind_Rot	1	0	1	1	1
465	26	Rustwing_Falcon	1	0	1	1	1
465	27	Highland_Game	1	1	1	1	1
465	28	Knight's_Pledge	1	1	1	1	1
465	29	Plummet	1	1	1	1	1
465	30	Mountain	1	1	1	1	1
465	31	Demon_of_Catastrophes	1	1	1	1	1
465	32	Lich's_Caress	1	0	1	1	1
465	33	Vampire_Sovereign	1	1	1	1	1
465	34	Duress	1	0	0	0	0
465	35	Daybreak_Chaplain	1	0	0	1	1
465	36	Ravenous_Harpy	1	1	1	1	1
465	37	Angel_of_the_Dawn	1	0	1	1	1
465	38	Mighty_Leap	1	1	0	0	1
465	39	Cavalry_Drillmaster	1	1	1	1	1
465	40	Knight's_Pledge	1	1	0	1	1
465	41	Sovereign's_Bite	1	0	0	1	1
465	42	Walking_Corpse	1	1	1	1	1
465	43	Infernal_Scarring	1	1	1	1	1
465	44	Root_Snare	1	1	1	1	1
465	45	Forest	1	1	1	1	1
466	1	Demanding_Dragon	1	1	1	1	1
466	2	Colossal_Dreadmaw	1	0	0	1	0
466	3	Colossal_Majesty	1	1	0	0	0
466	4	Angel_of_the_Dawn	1	0	1	0	1
466	5	Onakke_Ogre	1	0	1	1	1
466	6	Regal_Bloodlord	1	1	0	1	1
466	7	Daybreak_Chaplain	1	1	0	0	1
466	8	Satyr_Enchanter	1	1	0	0	0
466	9	Tormenting_Voice	1	1	1	1	1
466	10	Sure_Strike	1	0	1	1	1
466	11	Doomed_Dissenter	1	0	1	1	1
466	12	Sure_Strike	1	1	1	1	1
466	13	Foul_Orchard	1	1	1	1	1
466	14	Hired_Blade	1	1	1	1	1
466	15	Forest	1	1	1	1	1
466	16	Electrify	1	0	1	1	1
466	17	Centaur_Courser	1	0	0	0	0
466	18	Brawl-Bash_Ogre	1	1	0	1	1
466	19	Macabre_Waltz	1	1	0	0	1
466	20	Rabid_Bite	1	0	1	0	0
466	21	Giant_Spider	1	0	0	0	0
466	22	Pegasus_Courser	1	0	1	1	1
466	23	Regal_Bloodlord	1	1	0	1	1
466	24	Sovereign's_Bite	1	0	0	1	0
466	25	Forsaken_Sanctuary	1	0	0	0	1
466	26	Manalith	1	0	1	1	1
466	27	Naturalize	1	1	1	1	1
466	28	Invoke_the_Divine	1	1	1	1	1
466	29	Talons_of_Wildwood	1	1	1	1	1
466	30	Root_Snare	1	1	1	1	1
466	31	Lightning_Strike	1	0	1	1	1
466	32	Skymarch_Bloodletter	1	0	0	1	0
466	33	Doomed_Dissenter	1	0	0	0	0
466	34	Forsaken_Sanctuary	1	0	0	0	1
466	35	Siegebreaker_Giant	1	1	1	1	1
466	36	Abnormal_Endurance	1	0	0	0	0
466	37	Boggart_Brute	1	0	1	1	1
466	38	Catalyst_Elemental	1	0	0	1	1
466	39	Arcades_the_Strategist	1	1	1	1	1
466	40	Macabre_Waltz	1	0	0	0	1
466	41	Epicure_of_Blood	1	0	0	0	1
466	42	Crash_Through	1	1	1	1	1
466	43	Infernal_Scarring	1	1	1	1	1
466	44	Revitalize	1	1	1	1	1
466	45	Walking_Corpse	1	1	1	1	1
467	1	Spit_Flame	1	1	1	1	1
467	2	Reclamation_Sage	1	1	1	1	1
467	3	Sure_Strike	1	1	0	1	0
467	4	Druid_of_the_Cowl	1	0	1	1	1
467	5	Reclamation_Sage	1	1	1	1	0
467	6	Reclamation_Sage	1	1	1	0	0
467	7	Reclamation_Sage	1	1	1	1	0
467	8	Blanchwood_Armor	1	1	1	0	0
467	9	Talons_of_Wildwood	1	1	1	0	0
467	10	Giant_Spider	1	1	1	0	1
467	11	Satyr_Enchanter	1	1	0	1	1
467	12	Crash_Through	1	0	1	1	1
467	13	Wall_of_Vines	1	1	1	1	1
467	14	Reliquary_Tower	1	1	1	1	1
467	15	Forest	1	1	1	1	1
467	16	Runic_Armasaur	1	1	1	1	0
467	17	Lich's_Caress	1	0	0	1	0
467	18	Knightly_Valor	1	1	0	1	0
467	19	Colossal_Dreadmaw	1	1	1	0	0
467	20	Elvish_Clancaller	1	1	1	0	0
467	21	Rabid_Bite	1	1	1	1	0
467	22	Dwarven_Priest	1	1	0	0	0
467	23	Elvish_Rejuvenator	1	1	1	1	0
467	24	Elvish_Rejuvenator	1	1	1	1	0
467	25	Rustwing_Falcon	1	0	0	1	0
467	26	Talons_of_Wildwood	1	1	1	1	0
467	27	Poison-Tip_Archer	1	1	0	1	1
467	28	Invoke_the_Divine	1	1	1	1	1
467	29	Gearsmith_Prodigy	1	1	1	1	1
467	30	Swamp	1	1	1	1	1
467	31	Transmogrifying_Wand	1	1	1	1	0
467	32	Banefire	1	1	1	1	1
467	33	Marauder's_Axe	1	0	0	0	0
467	34	Druid_of_Horns	1	1	0	0	0
467	35	Rhox_Oracle	1	0	1	0	0
467	36	Knight's_Pledge	1	0	0	0	0
467	37	Skyscanner	1	0	1	1	1
467	38	Colossal_Dreadmaw	1	1	1	1	0
467	39	Talons_of_Wildwood	1	1	1	1	0
467	40	Root_Snare	1	1	0	0	0
467	41	Daggerback_Basilisk	1	1	1	1	1
467	42	Psychic_Symbiont	1	1	1	1	1
467	43	Detection_Tower	1	1	1	1	1
467	44	Sovereign's_Bite	1	1	1	1	1
467	45	Forest	1	1	1	1	1
468	1	Resplendent_Angel	1	1	1	1	1
468	2	Cavalry_Drillmaster	1	0	1	1	1
468	3	Rustwing_Falcon	1	0	1	1	1
468	4	Rustwing_Falcon	1	1	1	1	0
468	5	Trusty_Packbeast	1	1	0	1	0
468	6	Dwarven_Priest	1	0	1	1	1
468	7	Daybreak_Chaplain	1	0	1	1	1
468	8	Rustwing_Falcon	1	0	1	1	1
468	9	Daybreak_Chaplain	1	1	1	1	1
468	10	Aerial_Engineer	1	1	1	1	1
468	11	Mistcaller	1	1	0	1	1
468	12	Colossal_Dreadmaw	1	1	1	1	1
468	13	Walking_Corpse	1	1	1	1	1
468	14	Goblin_Motivator	1	1	1	1	1
468	15	Woodland_Stream	1	1	1	1	1
468	16	Pegasus_Courser	1	0	1	1	1
468	17	Gargoyle_Sentinel	1	1	1	0	1
468	18	Diamond_Mare	1	1	1	1	1
468	19	Knight_of_the_Tusk	1	0	0	0	0
468	20	Pegasus_Courser	1	0	1	1	1
468	21	Knight_of_the_Tusk	1	0	0	1	1
468	22	Novice_Knight	1	1	0	0	1
468	23	Rustwing_Falcon	1	0	1	1	1
468	24	Mighty_Leap	1	0	1	0	1
468	25	Knight's_Pledge	1	1	1	1	1
468	26	Daybreak_Chaplain	1	1	1	1	1
468	27	Stone_Quarry	1	1	1	0	1
468	28	Gearsmith_Prodigy	1	1	1	1	1
468	29	Revitalize	1	1	1	1	1
468	30	Forest	1	1	1	1	1
468	31	Take_Vengeance	1	0	1	1	1
468	32	Take_Vengeance	1	0	1	1	1
468	33	Plummet	1	0	0	0	0
468	34	Rogue's_Gloves	1	1	0	0	1
468	35	Skyscanner	1	0	1	1	1
468	36	Cavalry_Drillmaster	1	0	1	1	1
468	37	Tolarian_Scholar	1	0	0	0	0
468	38	Snapping_Drake	1	0	1	1	0
468	39	Poison-Tip_Archer	1	1	0	1	1
468	40	Millstone	1	1	1	1	1
468	41	Loxodon_Line_Breaker	1	1	1	0	1
468	42	Colossal_Dreadmaw	1	1	1	1	1
468	43	Alpine_Moon	1	1	1	1	1
468	44	Titanic_Growth	1	1	1	1	1
468	45	Crash_Through	1	1	1	1	1
469	1	Skilled_Animator	1	0	1	1	1
469	2	Star-Crowned_Stag	1	0	1	1	0
469	3	Sift	1	1	1	0	1
469	4	Aven_Wind_Mage	1	1	1	0	1
469	5	Divination	1	1	1	0	1
469	6	Field_Creeper	1	0	0	0	1
469	7	Gearsmith_Guardian	1	0	1	0	1
469	8	Disperse	1	1	1	0	1
469	9	Manalith	1	0	1	1	1
469	10	Gearsmith_Prodigy	1	1	1	0	1
469	11	Anticipate	1	1	1	1	1
469	12	Anticipate	1	0	1	1	1
469	13	Greenwood_Sentinel	1	1	1	1	1
469	14	Knight's_Pledge	1	1	1	1	1
469	15	Mountain	1	1	1	1	1
469	16	Essence_Scatter	1	0	1	0	1
469	17	Essence_Scatter	1	0	1	0	1
469	18	Aviation_Pioneer	1	0	1	0	1
469	19	Luminous_Bonds	1	0	1	1	0
469	20	Skilled_Animator	1	1	1	0	1
469	21	Essence_Scatter	1	0	1	0	1
469	22	Essence_Scatter	1	0	1	0	1
469	23	Essence_Scatter	1	0	1	1	1
469	24	Scapeshift	1	1	0	1	1
469	25	Trusty_Packbeast	1	0	1	0	0
469	26	Ghostform	1	0	1	0	1
469	27	Scholar_of_Stars	1	1	1	0	1
469	28	Inspired_Charge	1	1	1	1	1
469	29	Gearsmith_Prodigy	1	1	1	1	1
469	30	Trusty_Packbeast	1	1	1	1	1
469	31	Chaos_Wand	1	1	0	1	0
469	32	Salvager_of_Secrets	1	0	0	0	1
469	33	Aviation_Pioneer	1	0	1	0	1
469	34	Take_Vengeance	1	0	1	1	0
469	35	Aethershield_Artificer	1	1	1	0	0
469	36	Aven_Wind_Mage	1	0	1	0	1
469	37	Gearsmith_Prodigy	1	0	0	0	0
469	38	Dwindle	1	1	1	1	1
469	39	Essence_Scatter	1	1	1	1	1
469	40	Manalith	1	0	0	1	1
469	41	Totally_Lost	1	1	1	0	1
469	42	Tolarian_Scholar	1	1	1	1	1
469	43	Novice_Knight	1	1	1	1	1
469	44	Viashino_Pyromancer	1	1	1	1	1
469	45	Forest	1	1	1	1	1
470	1	Rabid_Bite	1	0	1	1	0
470	2	Lich's_Caress	1	0	1	1	1
470	3	Shock	1	0	1	1	1
470	4	Boggart_Brute	1	0	0	1	1
470	5	Doomed_Dissenter	1	1	1	1	1
470	6	Guttersnipe	1	1	0	1	1
470	7	Catalyst_Elemental	1	1	0	0	1
470	8	Brawl-Bash_Ogre	1	1	1	1	1
470	9	Goblin_Motivator	1	0	1	1	1
470	10	Onakke_Ogre	1	1	0	1	1
470	11	Viashino_Pyromancer	1	0	1	1	1
470	12	Macabre_Waltz	1	1	1	1	1
470	13	Catalyst_Elemental	1	1	1	1	1
470	14	Goblin_Motivator	1	1	1	1	1
470	15	Root_Snare	1	1	1	1	1
470	16	Banefire	1	1	1	1	1
470	17	Abnormal_Endurance	1	0	1	0	1
470	18	Two-Headed_Zombie	1	1	1	0	1
470	19	Guttersnipe	1	1	1	1	1
470	20	Goblin_Instigator	1	0	1	1	1
470	21	Epicure_of_Blood	1	1	1	0	1
470	22	Doomed_Dissenter	1	1	1	1	1
470	23	Heroic_Reinforcements	1	1	0	1	1
470	24	Catalyst_Elemental	1	0	0	1	1
470	25	Chaos_Wand	1	1	1	1	1
470	26	Goblin_Motivator	1	1	1	1	1
470	27	Poison-Tip_Archer	1	1	1	1	1
470	28	Infernal_Scarring	1	1	1	1	1
470	29	Greenwood_Sentinel	1	1	1	1	1
470	30	Mountain	1	1	1	1	1
470	31	Epicure_of_Blood	1	0	1	0	1
470	32	Volcanic_Dragon	1	0	1	1	1
470	33	Two-Headed_Zombie	1	0	1	0	1
470	34	Shock	1	0	1	1	1
470	35	Guttersnipe	1	1	1	1	1
470	36	Viashino_Pyromancer	1	0	0	1	1
470	37	Cinder_Barrens	1	0	1	1	1
470	38	Thud	1	1	1	1	1
470	39	Walking_Corpse	1	1	0	1	1
470	40	Abnormal_Endurance	1	1	1	0	1
470	41	Tormenting_Voice	1	0	1	0	1
470	42	Declare_Dominance	1	1	1	1	1
470	43	Catalyst_Elemental	1	1	1	1	1
470	44	Wall_of_Vines	1	1	1	1	1
470	45	Wall_of_Vines	1	1	1	1	1
471	1	Vaevictis_Asmadi_the_Dire	1	1	1	1	1
471	2	Boggart_Brute	1	0	1	1	1
471	3	Gift_of_Paradise	1	1	0	1	1
471	4	Bristling_Boar	1	0	1	1	1
471	5	Centaur_Courser	1	0	1	1	1
471	6	Cinder_Barrens	1	0	0	1	1
471	7	Colossal_Dreadmaw	1	0	1	1	1
471	8	Giant_Spider	1	0	1	1	1
471	9	Highland_Game	1	0	1	1	1
471	10	Onakke_Ogre	1	0	1	1	1
471	11	Timber_Gorge	1	0	1	1	1
471	12	Bone_to_Ash	1	1	1	1	1
471	13	Invoke_the_Divine	1	1	1	1	1
471	14	Wall_of_Mist	1	1	1	1	1
471	15	Knight_of_the_Tusk	1	1	1	1	1
471	16	Elvish_Rejuvenator	1	0	0	1	1
471	17	Draconic_Disciple	1	1	1	1	1
471	18	Skeleton_Archer	1	0	0	0	0
471	19	Rabid_Bite	1	0	1	1	1
471	20	Manalith	1	0	0	1	1
471	21	Gift_of_Paradise	1	1	1	1	1
471	22	Poison-Tip_Archer	1	1	0	1	1
471	23	Skymarch_Bloodletter	1	0	0	1	1
471	24	Child_of_Night	1	0	0	0	1
471	25	Abnormal_Endurance	1	0	0	0	1
471	26	Lava_Axe	1	1	1	1	1
471	27	Naturalize	1	1	0	1	1
471	28	Infectious_Horror	1	1	1	1	1
471	29	Anticipate	1	1	1	1	1
471	30	Swamp	1	1	1	1	1
471	31	Ravenous_Harpy	1	1	0	0	1
471	32	Electrify	1	0	1	1	1
471	33	Declare_Dominance	1	1	1	1	1
471	34	Two-Headed_Zombie	1	0	0	0	0
471	35	Colossal_Dreadmaw	1	0	1	1	1
471	36	Reclamation_Sage	1	1	1	1	1
471	37	Brawl-Bash_Ogre	1	1	0	1	1
471	38	Reclamation_Sage	1	1	1	1	1
471	39	Greenwood_Sentinel	1	0	0	1	1
471	40	Crash_Through	1	0	0	1	1
471	41	Walking_Corpse	1	0	0	1	1
471	42	Crash_Through	1	1	1	1	1
471	43	Totally_Lost	1	1	1	1	1
471	44	Aerial_Engineer	1	1	1	1	1
471	45	Plains	1	1	1	1	1
472	1	Mystic_Archaeologist	1	1	1	1	1
472	2	Psychic_Symbiont	1	1	1	1	1
472	3	Rogue's_Gloves	1	1	0	0	1
472	4	Mind_Rot	1	0	0	0	1
472	5	Sparktongue_Dragon	1	0	1	0	0
472	6	Skymarch_Bloodletter	1	0	1	1	1
472	7	Anticipate	1	0	1	1	1
472	8	Act_of_Treason	1	0	1	0	0
472	9	Boggart_Brute	1	1	1	0	1
472	10	Sparktongue_Dragon	1	1	1	1	1
472	11	Detection_Tower	1	1	1	1	1
472	12	Havoc_Devils	1	1	1	1	1
472	13	Cinder_Barrens	1	1	1	1	1
472	14	Doublecast	1	1	1	1	1
472	15	Swamp	1	1	1	1	1
472	16	Windreader_Sphinx	1	1	1	1	1
472	17	Highland_Lake	1	0	1	0	0
472	18	Vampire_Neonate	1	0	1	0	0
472	19	Disperse	1	0	1	1	1
472	20	Horizon_Scholar	1	1	1	1	1
472	21	Gearsmith_Guardian	1	0	1	0	1
472	22	Smelt	1	1	1	0	0
472	23	Snapping_Drake	1	0	1	1	1
472	24	Act_of_Treason	1	1	0	0	0
472	25	Omenspeaker	1	0	1	1	1
472	26	Daggerback_Basilisk	1	1	1	1	1
472	27	Goblin_Motivator	1	1	1	1	1
472	28	Omniscience	1	1	1	1	1
472	29	Highland_Game	1	1	1	1	1
472	30	Root_Snare	1	1	1	1	1
472	31	Djinn_of_Wishes	1	1	1	1	1
472	32	Arcane_Encyclopedia	1	0	1	1	1
472	33	Aviation_Pioneer	1	0	1	1	1
472	34	Mind_Rot	1	0	1	0	1
472	35	Snapping_Drake	1	0	0	1	1
472	36	Liliana_Untouched_by_Death	1	1	0	1	1
472	37	Epicure_of_Blood	1	0	1	0	1
472	38	Mind_Rot	1	1	1	0	1
472	39	Abnormal_Endurance	1	0	1	0	1
472	40	Anticipate	1	1	1	1	1
472	41	Tormenting_Voice	1	1	1	1	1
472	42	Gearsmith_Prodigy	1	1	1	1	1
472	43	Boggart_Brute	1	1	1	1	1
472	44	Infectious_Horror	1	1	1	1	1
472	45	Goblin_Motivator	1	1	1	1	1
473	1	Take_Vengeance	1	0	0	0	0
473	2	Murder	1	1	1	1	1
473	3	Arcane_Encyclopedia	1	1	1	1	1
473	4	Vampire_Neonate	1	0	1	1	1
473	5	Doomed_Dissenter	1	0	1	1	1
473	6	Daybreak_Chaplain	1	0	0	0	1
473	7	Invoke_the_Divine	1	0	0	1	0
