name,avg,var,count,color,rarity,legendary,x,y,freq
theater_of_horrors,3.742351640250645,9.992961222460451,2713,Multi,rare,0,-0.08975957985472004,0.5397549746734702,6957
zegana_utopian_speaker,1.0145366444579043,0.03249613599818915,1651,Multi,rare,1,0.4448754877105171,-0.3192252103313083,6635
zhur-taa_goblin,3.8947936336660374,7.7747422490234035,3707,Multi,uncommon,0,0.4775662647693063,0.3278059606252814,10437
footlight_fiend,7.316214470284238,8.873845618085184,6192,Multi,common,0,-0.1398270968740983,0.5064958080211761,21207
rubble_slinger,6.799961788307222,7.421008787229207,5234,Multi,common,0,0.40694688065862833,0.24705540421337235,19531
scuttlegator,9.283750894774517,9.090566317330982,6985,Multi,common,0,0.32381634426632117,-0.22191400319875104,26642
senate_griffin,5.556872605363985,6.733116081471757,8352,Multi,common,0,-0.1891930834064152,-0.49118728230022646,27933
vizkopa_vampire,7.899364263492493,8.623174220484028,7393,Multi,common,0,-0.4746046064913239,0.13370511758813533,25673
bedeck_bedazzle,1.0177595628415301,0.017444160769207802,732,Multi,rare,0,-0.16525348672744125,0.5326395213783479,2101
carnival_carnage,3.534981147884374,3.2986296917267093,2387,Multi,uncommon,0,-0.08124128945796205,0.5741141842616262,6414
collision_colossus,2.7666489078316463,2.1714396492436125,1877,Multi,uncommon,0,0.4831759477733877,0.28778100494675873,5482
consecrate_consume,5.078839957035446,11.152753111872823,4655,Multi,uncommon,0,-0.5752241867574109,0.03296628347662727,12825
depose_deploy,2.7268588770864945,1.958777841996311,1977,Multi,uncommon,0,-0.2981717007916871,-0.4900000895789612,6003
incubation_incongruity,1.987985212569316,0.9231458482101674,1082,Multi,uncommon,0,0.4482721959653889,-0.35940202751654726,3613
repudiate_replicate,1.4873487348734873,0.6700819696931188,909,Multi,rare,0,0.3605832332742038,-0.38954752669307485,2618
revival_revenge,1.244467860906217,0.30061481166465504,949,Multi,rare,0,-0.5281746028262525,0.10724109321196848,2606
thrash_threat,1.0008873114463177,0.0008865241247148912,1127,Multi,rare,0,0.43285693897169475,0.3069902438718865,2872
warrant_warden,1.003940110323089,0.003924585853730934,1269,Multi,rare,0,-0.21227115462975807,-0.5251624508217941,2970
azorius_locket,11.61988498119885,5.918662318113299,9042,C,common,0,-0.18505221888900333,-0.2977879069350023,28073
gate_colossus,2.975973089860644,2.2444971910105873,2081,C,uncommon,0,-0.00267842863460475,-0.0673863165441155,5626
glass_of_the_guildpact,3.3623326959847035,4.023590734437665,2092,C,rare,0,-0.05026560612289445,0.06229272984067661,6052
gruul_locket,11.75126582278481,5.731169283768628,7900,C,common,0,0.183091884164267,0.17631067888812615,24369
junktroller,8.79468438538206,10.028941843909006,1505,C,uncommon,0,-0.11172420491633217,-0.10720231872333862,5822
orzhov_locket,11.714421252371917,5.771860338675472,8432,C,common,0,-0.3270674346035068,0.012709461891406414,27256
rakdos_locket,11.88896045343295,5.301079983364576,7763,C,common,0,-0.06428475434712093,0.28685605633275013,25187
scrabbling_claws,10.771222155328116,6.937425899473019,1661,C,uncommon,0,-0.07359271983516684,0.01920433790524864,5953
screaming_shield,8.346594333936107,11.263235839654456,1659,C,uncommon,0,-0.12284910512997589,-0.14238786400607858,6180
simic_locket,11.534236427135147,6.274015717623217,9449,C,common,0,0.20322856840630693,-0.2181192770266167,29053
