draft_num	pick_num	human_pick	RandomBot	RaredraftBot	ClassicBot	BayesBot
74	8	Hired_Blade	1	0	0	2
74	9	Knight_of_the_Tusk	1	1	3	5
74	10	Daybreak_Chaplain	1	1	2	4
74	11	Foul_Orchard	1	0	0	4
74	12	Inspired_Charge	0	1	2	2
74	13	Highland_Game	1	1	1	0
74	14	Trusty_Packbeast	1	0	0	0
74	15	Timber_Gorge	0	0	0	0
74	16	Two-Headed_Zombie	1	4	3	8
74	17	Strangling_Spores	1	3	1	7
74	18	Two-Headed_Zombie	1	2	4	8
74	19	Take_Vengeance	1	4	7	8
74	20	Cavalry_Drillmaster	1	1	7	10
74	21	Vampire_Neonate	1	1	1	6
74	22	Bogstomper	1	2	2	5
74	23	Novice_Knight	1	1	2	7
74	24	Dryad_Greenseeker	1	0	0	5
74	25	Gift_of_Paradise	1	0	1	5
74	26	Greenwood_Sentinel	0	0	0	0
74	27	Bristling_Boar	1	0	0	0
74	28	Titanic_Growth	1	1	0	1
74	29	Oakenform	0	0	0	1
74	30	Island	0	0	0	0
74	31	Luminous_Bonds	1	6	4	8
74	32	Manalith	1	5	6	1
74	33	Palladia-Mors_the_Ruiner	1	0	0	12
74	34	Chaos_Wand	0	0	4	10
74	35	Walking_Corpse	1	1	5	1
74	36	Poison-Tip_Archer	0	1	0	6
74	37	Forsaken_Sanctuary	0	3	7	7
74	38	Doomed_Dissenter	1	1	1	3
74	39	Ajani's_Welcome	1	0	5	4
74	40	Draconic_Disciple	1	0	0	3
74	41	Manalith	1	0	1	0
74	42	Thud	1	0	1	3
74	43	Boggart_Brute	1	0	0	2
74	44	Inferno_Hellion	0	0	0	1
74	45	Trumpet_Blast	0	0	0	0
75	1	Spit_Flame	1	0	0	10
75	2	Enigma_Drake	1	0	0	12
75	3	Aven_Wind_Mage	1	2	0	10
75	4	Alpine_Moon	1	0	11	10
75	5	Havoc_Devils	1	2	0	6
75	6	Star-Crowned_Stag	1	4	3	5
75	7	Angel_of_the_Dawn	1	3	1	4
75	8	Meandering_River	0	2	7	6
75	9	Meandering_River	1	2	6	5
75	10	Bone_to_Ash	1	0	1	4
75	11	Leonin_Vanguard	0	0	1	3
75	12	Stone_Quarry	1	0	0	3
75	13	Revitalize	1	1	1	0
75	14	Oreskos_Swiftclaw	1	0	0	1
75	15	Goblin_Motivator	0	0	0	0
75	16	Sigiled_Sword_of_Valeron	1	0	1	14
75	17	Angel_of_the_Dawn	1	5	0	5
75	18	Angel_of_the_Dawn	1	4	0	6
75	19	Dwindle	1	2	0	11
75	20	Horizon_Scholar	1	0	1	10
75	21	Aven_Wind_Mage	1	2	0	8
75	22	Skyscanner	1	3	0	3
75	23	Totally_Lost	1	3	0	4
75	24	Invoke_the_Divine	1	2	1	3
75	25	Manalith	1	0	1	1
75	26	Trusty_Packbeast	1	0	0	2
75	27	Rustwing_Falcon	1	1	0	1
75	28	Smelt	0	1	0	1
75	29	Smelt	1	0	0	1
75	30	Talons_of_Wildwood	0	0	0	0
75	31	Luminous_Bonds	1	4	2	3
75	32	Knightly_Valor	1	0	1	12
75	33	Angel_of_the_Dawn	1	3	0	5
75	34	Enigma_Drake	1	2	1	9
75	35	Enigma_Drake	1	0	0	10
75	36	Cancel	1	4	4	3
75	37	Sure_Strike	1	2	1	7
75	38	Disperse	1	2	1	5
75	39	Totally_Lost	1	3	0	3
75	40	Manalith	1	0	1	2
75	41	Catalyst_Elemental	1	2	2	2
75	42	Heroic_Reinforcements	0	1	0	2
75	43	Bone_to_Ash	1	0	0	2
75	44	Stone_Quarry	1	0	0	1
75	45	Island	0	0	0	0
76	1	Liliana's_Contract	1	0	2	12
76	2	Herald_of_Faith	1	0	0	12
76	3	Diamond_Mare	1	0	4	12
76	4	Skeleton_Archer	1	4	5	8
76	5	Skeleton_Archer	1	4	5	6
76	6	Doomed_Dissenter	1	3	5	6
76	7	Invoke_the_Divine	1	3	4	2
76	8	Stone_Quarry	1	4	7	4
76	9	Elvish_Rejuvenator	1	1	0	0
76	10	Elvish_Rejuvenator	0	1	0	0
76	11	Greenwood_Sentinel	1	0	0	0
76	12	Knight's_Pledge	1	0	2	1
76	13	Submerged_Boneyard	1	1	2	2
76	14	Catalyst_Elemental	0	0	0	1
76	15	Forest	0	0	0	0
76	16	Vigilant_Baloth	1	1	1	11
76	17	Rabid_Bite	1	4	1	1
76	18	Colossal_Dreadmaw	1	4	0	2
76	19	Colossal_Dreadmaw	1	4	1	0
76	20	Druid_of_the_Cowl	0	3	1	1
76	21	Skymarch_Bloodletter	1	2	5	8
76	22	Colossal_Dreadmaw	1	2	0	0
76	23	Highland_Game	0	3	3	1
76	24	Gearsmith_Guardian	1	0	2	5
76	25	Skeleton_Archer	1	1	3	4
76	26	Snapping_Drake	1	1	1	3
76	27	Draconic_Disciple	1	1	0	2
76	28	Bone_to_Ash	1	0	1	1
76	29	Walking_Corpse	0	0	0	1
76	30	Plains	0	0	0	0
76	31	Thorn_Lieutenant	1	0	1	12
76	32	Draconic_Disciple	1	1	0	7
76	33	Rhox_Oracle	1	5	3	1
76	34	Shock	0	3	0	8
76	35	Ghirapur_Guide	1	1	1	9
76	36	Skeleton_Archer	0	2	4	7
76	37	Manalith	1	1	4	2
76	38	Highland_Game	1	2	4	1
76	39	Hostile_Minotaur	0	1	0	5
76	40	Doomed_Dissenter	0	1	2	3
76	41	Draconic_Disciple	1	1	0	2
76	42	Hostile_Minotaur	1	0	0	3
76	43	Oakenform	0	0	0	1
76	44	Scapeshift	1	0	0	1
76	45	Forest	0	0	0	0
77	1	Poison-Tip_Archer	1	1	3	6
77	2	Strangling_Spores	1	6	1	9
77	3	Skymarch_Bloodletter	1	3	6	7
77	4	Strangling_Spores	1	4	2	9
77	5	Skeleton_Archer	1	1	4	8
77	6	Duress	1	2	7	3
77	7	Poison-Tip_Archer	0	0	1	7
77	8	Talons_of_Wildwood	1	1	2	1
77	9	Oakenform	1	1	0	3
77	10	Manalith	0	0	4	2
77	11	Satyr_Enchanter	1	0	0	4
77	12	Hostile_Minotaur	1	1	1	0
77	13	Walking_Corpse	1	1	1	2
77	14	Viashino_Pyromancer	1	0	0	0
77	15	Knight's_Pledge	0	0	0	0
77	16	Greenwood_Sentinel	1	4	5	2
77	17	Ghastbark_Twins	1	0	2	11
77	18	Hired_Blade	1	5	10	2
77	19	Duress	1	3	9	3
77	20	Rabid_Bite	1	2	2	7
77	21	Oakenform	1	2	0	4
77	22	Hired_Blade	0	3	7	1
77	23	Greenwood_Sentinel	1	0	1	3
77	24	Reliquary_Tower	1	0	5	6
77	25	Oakenform	1	0	0	4
77	26	Child_of_Night	1	2	3	2
77	27	Lava_Axe	1	0	1	0
77	28	Anticipate	1	0	0	2
77	29	Psychic_Symbiont	1	0	1	1
77	30	Trumpet_Blast	0	0	0	0
77	31	Poison-Tip_Archer	1	1	13	10
77	32	Gravedigger	1	1	4	11
77	33	Abnormal_Endurance	1	4	9	7
77	34	Murder	1	1	0	10
77	35	Strangling_Spores	1	4	2	6
77	36	Duress	1	2	8	2
77	37	Skeleton_Archer	0	1	2	7
77	38	Greenwood_Sentinel	1	0	3	2
77	39	Skymarch_Bloodletter	1	1	1	1
77	40	Desecrated_Tomb	1	0	4	5
77	41	Aether_Tunnel	1	0	1	4
77	42	Infectious_Horror	1	0	3	2
77	43	Nicol_Bolas_the_Ravager	1	0	2	2
77	44	Vampire_Neonate	1	0	0	1
77	45	Forest	0	0	0	0
78	1	Sigiled_Sword_of_Valeron	1	0	0	10
78	2	Herald_of_Faith	1	1	1	12
78	3	Aviation_Pioneer	1	2	0	8
78	4	Oreskos_Swiftclaw	1	2	3	8
78	5	Snapping_Drake	1	3	0	4
78	6	Novice_Knight	1	1	2	8
78	7	Aether_Tunnel	1	0	1	8
78	8	Daggerback_Basilisk	1	1	0	2
78	9	Loxodon_Line_Breaker	1	1	3	5
78	10	Tranquil_Expanse	1	1	5	5
78	11	Oakenform	1	0	0	4
78	12	Greenwood_Sentinel	0	2	0	1
78	13	Root_Snare	1	0	1	0
78	14	Scapeshift	1	0	0	1
78	15	Woodland_Stream	0	0	0	0
78	16	Luminous_Bonds	1	7	6	11
78	17	Shield_Mare	1	0	8	12
78	18	Surge_Mare	1	0	0	11
78	19	Novice_Knight	1	0	6	11
78	20	Oreskos_Swiftclaw	1	4	6	5
78	21	Disperse	1	2	0	4
78	22	Inspired_Charge	1	2	7	4
78	23	Plummet	1	1	0	4
78	24	Skyrider_Patrol	1	0	0	5
78	25	Loxodon_Line_Breaker	1	1	3	5
78	26	Rustwing_Falcon	1	1	2	2
78	27	Knight's_Pledge	1	0	1	1
78	28	Invoke_the_Divine	0	2	2	2
78	29	Sovereign's_Bite	0	0	0	1
78	30	Swamp	0	0	0	0
78	31	Mentor_of_the_Meek	1	0	1	14
78	32	Ajani's_Pridemate	1	0	7	12
78	33	Sift	1	2	2	11
78	34	Daybreak_Chaplain	1	4	9	8
78	35	Sleep	1	1	0	10
78	36	Goreclaw_Terror_of_Qal_Sisma	0	0	0	9
78	37	Pelakka_Wurm	1	0	0	8
78	38	Thornhide_Wolves	1	2	0	4
78	39	Trusty_Packbeast	1	0	5	3
78	40	Daggerback_Basilisk	1	0	0	1
78	41	Rabid_Bite	1	1	0	3
78	42	Elvish_Rejuvenator	1	1	1	1
78	43	Reclamation_Sage	0	0	0	2
78	44	Naturalize	0	0	0	1
78	45	Swamp	0	0	0	0
79	1	Departed_Deckhand	1	1	1	4
79	2	Inferno_Hellion	1	1	5	9
79	3	Millstone	1	1	11	11
79	4	Goblin_Motivator	1	3	7	2
79	5	Essence_Scatter	1	3	0	7
79	6	Goblin_Instigator	1	3	3	6
79	7	Inferno_Hellion	1	0	3	6
79	8	Dwindle	1	3	0	5
79	9	Snapping_Drake	0	1	0	4
79	10	Ghostform	1	2	3	4
79	11	Ghostform	1	1	1	2
79	12	Timber_Gorge	1	1	3	3
79	13	Bone_to_Ash	1	0	0	2
79	14	Knight's_Pledge	0	0	0	0
79	15	Island	0	0	0	0
79	16	Gargoyle_Sentinel	1	2	4	13
79	17	Departed_Deckhand	1	1	0	12
79	18	Chaos_Wand	1	0	2	11
79	19	Detection_Tower	1	0	9	11
79	20	Omenspeaker	1	3	0	3
79	21	Psychic_Corrosion	1	0	1	8
79	22	Cancel	0	3	0	3
79	23	Ghostform	1	0	0	3
79	24	Inferno_Hellion	1	0	3	5
79	25	Act_of_Treason	1	1	1	1
79	26	Colossal_Majesty	1	0	0	4
79	27	Trumpet_Blast	0	1	1	2
79	28	Tormenting_Voice	1	1	1	2
79	29	Root_Snare	1	0	0	1
79	30	Goblin_Motivator	0	0	0	0
79	31	Metamorphic_Alteration	1	0	2	14
79	32	Exclusion_Mage	1	1	0	13
79	33	Enigma_Drake	1	1	0	10
79	34	Sure_Strike	1	3	6	5
79	35	Electrify	1	2	1	8
79	36	Alpine_Moon	1	0	8	9
79	37	Wall_of_Mist	1	3	0	3
79	38	Mistcaller	0	0	5	7
79	39	Doublecast	1	0	0	6
79	40	Lava_Axe	1	0	0	1
79	41	Diregraf_Ghoul	0	0	2	4
79	42	Isolate	1	0	3	3
79	43	Millstone	0	0	1	2
79	44	Sovereign's_Bite	1	0	0	0
79	45	Foul_Orchard	0	0	0	0
80	1	Palladia-Mors_the_Ruiner	1	0	0	13
80	2	Ghirapur_Guide	1	1	0	12
80	3	Satyr_Enchanter	1	1	0	8
80	4	Take_Vengeance	1	1	2	4
80	5	Talons_of_Wildwood	1	2	3	1
80	6	Trusty_Packbeast	1	2	1	3
80	7	Plummet	1	2	1	3
80	8	Naturalize	1	1	1	2
80	9	Plummet	1	2	2	2
80	10	Root_Snare	0	2	1	1
80	11	Thornhide_Wolves	1	1	0	2
80	12	Root_Snare	1	0	0	2
80	13	Infectious_Horror	0	0	1	0
80	14	Knight's_Pledge	1	0	0	1
80	15	Swamp	0	0	0	0
80	16	Giant_Spider	0	4	0	9
80	17	Thorn_Lieutenant	1	0	0	13
80	18	Gift_of_Paradise	1	1	0	12
80	19	Bristling_Boar	1	5	1	8
80	20	Dryad_Greenseeker	1	0	0	9
80	21	Talons_of_Wildwood	1	2	2	1
80	22	Declare_Dominance	1	0	1	8
80	23	Reclamation_Sage	1	0	0	6
80	24	Catalyst_Elemental	1	2	4	2
80	25	Root_Snare	1	0	2	0
80	26	Manalith	1	0	1	1
80	27	Manalith	1	2	1	1
80	28	Aven_Wind_Mage	1	0	0	2
80	29	Frilled_Sea_Serpent	0	0	0	1
80	30	Wall_of_Mist	0	0	0	0
80	31	Oakenform	1	4	4	4
80	32	Star-Crowned_Stag	1	6	2	8
80	33	Luminous_Bonds	1	4	1	8
80	34	Druid_of_Horns	1	1	4	10
80	35	Lathliss_Dragon_Queen	0	0	1	10
80	36	Oakenform	1	2	0	6
80	37	Timber_Gorge	1	1	8	8
80	38	Rhox_Oracle	1	1	0	3
80	39	Revitalize	1	2	4	2
80	40	Oakenform	1	0	1	1
80	41	Manalith	1	1	1	1
80	42	Timber_Gorge	0	0	3	3
80	43	Sure_Strike	1	0	1	2
80	44	Alpine_Moon	0	0	0	1
80	45	Crash_Through	0	0	0	0
81	1	Resplendent_Angel	1	0	0	14
81	2	Gallant_Cavalry	1	3	3	7
81	3	Angel_of_the_Dawn	1	3	1	8
81	4	Inspired_Charge	1	2	1	9
81	5	Field_Creeper	1	1	8	7
81	6	Meandering_River	1	3	9	7
81	7	Goblin_Instigator	1	1	0	6
81	8	Goblin_Instigator	1	1	0	6
81	9	Crash_Through	1	1	1	1
81	10	Heroic_Reinforcements	0	0	0	5
81	11	Viashino_Pyromancer	1	0	1	2
81	12	Act_of_Treason	1	0	0	2
81	13	Smelt	0	0	0	1
81	14	Cancel	0	0	0	1
81	15	Goblin_Motivator	0	0	0	0
81	16	Volcanic_Dragon	1	1	0	11
81	17	Leonin_Warleader	1	0	0	13
81	18	Heroic_Reinforcements	1	0	0	11
81	19	Shield_Mare	1	0	1	11
81	20	Revitalize	1	1	4	5
81	21	Ajani's_Welcome	1	1	2	7
81	22	Rustwing_Falcon	1	2	3	2
81	23	Boggart_Brute	1	2	0	6
81	24	Hostile_Minotaur	1	0	0	5
81	25	Goblin_Instigator	1	2	0	5
81	26	Fire_Elemental	1	1	1	3
81	27	Hostile_Minotaur	0	0	1	2
81	28	Duress	1	0	0	2
81	29	Isolate	0	0	0	1
81	30	Forest	0	0	0	0
81	31	Fountain_of_Renewal	1	1	1	11
81	32	Star-Crowned_Stag	1	4	0	8
81	33	Spit_Flame	1	0	0	12
81	34	Sparktongue_Dragon	1	3	1	6
81	35	Aegis_of_the_Heavens	1	0	3	10
81	36	Goblin_Motivator	1	3	4	2
81	37	Goblin_Motivator	0	2	2	3
81	38	Revitalize	1	0	5	2
81	39	Catalyst_Elemental	1	1	1	5
81	40	Onakke_Ogre	1	1	0	4
81	41	Catalyst_Elemental	1	0	0	3
81	42	Fiery_Finish	1	0	0	3
81	43	Smelt	1	0	0	2
81	44	Sure_Strike	1	0	0	1
81	45	Alpine_Moon	0	0	0	0
82	1	Dismissive_Pyromancer	1	0	0	12
82	2	Volcanic_Dragon	0	0	0	5
82	3	Colossal_Majesty	1	2	2	11
82	4	Manalith	1	4	6	2
82	5	Thornhide_Wolves	1	3	5	7
82	6	Havoc_Devils	1	2	0	1
82	7	Crash_Through	1	1	2	0
82	8	Reclamation_Sage	1	0	1	7
82	9	Manalith	1	2	5	2
82	10	Bristling_Boar	1	0	1	5
82	11	Invoke_the_Divine	1	0	2	2
82	12	Wall_of_Vines	0	0	1	2
82	13	Naturalize	1	0	1	1
82	14	Isolate	1	0	1	1
82	15	Greenwood_Sentinel	0	0	0	0
82	16	Thud	1	2	3	11
82	17	Rabid_Bite	1	3	2	9
82	18	Diamond_Mare	1	1	1	12
82	19	Bristling_Boar	1	5	6	5
82	20	Onakke_Ogre	1	2	2	1
82	21	Explosive_Apparatus	1	3	2	8
82	22	Sure_Strike	1	2	1	3
82	23	Rhox_Oracle	1	3	3	1
82	24	Naturalize	0	1	1	1
82	25	Fraying_Omnipotence	1	0	2	5
82	26	Wall_of_Vines	1	2	0	0
82	27	Wall_of_Vines	1	2	1	0
82	28	Invoke_the_Divine	0	0	0	1
82	29	Talons_of_Wildwood	1	0	0	1
82	30	Aegis_of_the_Heavens	0	0	0	0
82	31	Electrify	1	5	1	8
82	32	Sarkhan's_Unsealing	1	0	0	13
82	33	Centaur_Courser	1	5	1	8
82	34	Talons_of_Wildwood	1	4	4	3
82	35	Declare_Dominance	1	1	1	10
82	36	Inferno_Hellion	0	1	1	6
82	37	Daggerback_Basilisk	1	3	1	1
82	38	Greenwood_Sentinel	1	3	4	1
82	39	Colossal_Dreadmaw	1	1	0	4
82	40	Highland_Game	1	0	2	1
82	41	Highland_Lake	1	3	4	3
82	42	Naturalize	1	0	0	1
82	43	Highland_Game	1	0	0	2
82	44	Root_Snare	0	0	0	1
82	45	Sovereign's_Bite	0	0	0	0
83	1	Volcanic_Dragon	1	1	0	4
83	2	Vine_Mare	1	1	1	11
83	3	Gargoyle_Sentinel	1	0	1	12
83	4	Talons_of_Wildwood	1	4	9	3
83	5	Gigantosaurus	1	0	4	9
83	6	Viashino_Pyromancer	1	2	0	0
83	7	Rhox_Oracle	1	0	0	2
83	8	Elvish_Rejuvenator	1	1	1	2
83	9	Oakenform	1	1	0	5
83	10	Talons_of_Wildwood	1	0	1	2
83	11	Talons_of_Wildwood	0	1	0	2
83	12	Naturalize	1	1	1	0
83	13	Oakenform	1	0	0	1
83	14	Bone_to_Ash	0	0	0	1
83	15	Island	0	0	0	0
83	16	Knightly_Valor	1	1	7	11
83	17	Knightly_Valor	1	1	4	13
83	18	Thornhide_Wolves	1	3	3	6
83	19	Bristling_Boar	0	3	1	8
83	20	Gift_of_Paradise	1	0	1	10
83	21	Giant_Spider	1	2	0	6
83	22	Recollect	1	0	1	8
83	23	Centaur_Courser	1	1	2	7
83	24	Bristling_Boar	1	0	0	5
83	25	Wall_of_Vines	1	0	4	1
83	26	Titanic_Growth	1	1	1	2
83	27	Greenwood_Sentinel	1	0	0	1
83	28	Colossal_Dreadmaw	0	0	0	1
83	29	Titanic_Growth	1	0	0	1
83	30	Mountain	0	0	0	0
83	31	Pelakka_Wurm	1	0	1	14
83	32	Vine_Mare	1	0	0	11
83	33	Druid_of_the_Cowl	1	2	3	6
83	34	Hungering_Hydra	1	0	0	11
83	35	Druid_of_Horns	1	1	0	10
83	36	Vivien's_Invocation	1	0	0	9
83	37	Colossal_Dreadmaw	0	2	0	1
83	38	Thornhide_Wolves	1	1	0	5
83	39	Highland_Game	1	1	2	1
83	40	Make_a_Stand	1	0	2	5
83	41	Elvish_Rejuvenator	1	0	1	0
83	42	Talons_of_Wildwood	1	0	0	1
83	43	Naturalize	1	1	0	1
83	44	Root_Snare	0	0	0	1
83	45	Greenwood_Sentinel	0	0	0	0
84	1	Ajani_Adversary_of_Tyrants	1	0	0	12
84	2	Herald_of_Faith	0	0	0	13
84	3	Siegebreaker_Giant	1	1	2	11
84	4	Gallant_Cavalry	1	2	0	10
84	5	Goblin_Instigator	1	3	7	6
84	6	Trusty_Packbeast	1	2	2	4
84	7	Island	1	3	8	1
84	8	Trusty_Packbeast	1	1	3	5
84	9	Heroic_Reinforcements	1	0	0	6
84	10	Revitalize	0	2	3	2
84	11	Onakke_Ogre	1	1	3	3
84	12	Invoke_the_Divine	1	0	1	3
84	13	Loxodon_Line_Breaker	0	0	0	2
84	14	Alpine_Moon	0	0	0	1
84	15	Naturalize	0	0	0	0
84	16	Sigiled_Sword_of_Valeron	1	0	0	14
84	17	Knightly_Valor	1	0	0	13
84	18	Oreskos_Swiftclaw	1	3	2	8
84	19	Thud	1	0	4	10
84	20	Thud	1	1	5	10
84	21	Goblin_Motivator	1	3	6	2
84	22	Smelt	1	1	4	4
84	23	Knight_of_the_Tusk	1	0	3	5
84	24	Tormenting_Voice	1	1	1	4
84	25	Catalyst_Elemental	1	1	3	3
84	26	Hired_Blade	1	1	2	3
84	27	Tormenting_Voice	1	0	3	3
84	28	Two-Headed_Zombie	0	1	2	2
84	29	Aerial_Engineer	1	0	1	1
84	30	Forest	0	0	0	0
84	31	Guttersnipe	1	2	5	13
84	32	Gallant_Cavalry	1	3	1	10
84	33	Lightning_Strike	1	1	0	11
84	34	Viashino_Pyromancer	1	3	6	3
84	35	Aegis_of_the_Heavens	1	0	7	10
84	36	Boggart_Brute	1	3	0	4
84	37	Oreskos_Swiftclaw	1	0	4	6
84	38	Ghastbark_Twins	0	0	0	7
84	39	Hostile_Minotaur	1	1	1	4
84	40	Trusty_Packbeast	1	0	2	1
84	41	Highland_Game	1	0	2	1
84	42	Manalith	1	0	1	1
84	43	Totally_Lost	0	0	0	2
84	44	Infectious_Horror	0	0	1	0
84	45	Plains	0	0	0	0
85	1	Spit_Flame	1	0	0	13
85	2	Star-Crowned_Stag	1	5	3	1
85	3	Angel_of_the_Dawn	1	4	0	1
85	4	Boggart_Brute	1	4	0	6
85	5	Hostile_Minotaur	1	3	0	8
85	6	Sparktongue_Dragon	1	3	0	7
85	7	Submerged_Boneyard	1	5	8	5
85	8	Tormenting_Voice	1	3	1	5
85	9	Onakke_Ogre	1	1	0	5
85	10	Havoc_Devils	0	2	1	4
85	11	Act_of_Treason	1	3	0	3
85	12	Inferno_Hellion	1	0	1	1
85	13	Manalith	0	0	0	1
85	14	Forsaken_Sanctuary	0	1	1	0
85	15	Infernal_Scarring	0	0	0	0
85	16	Dismissive_Pyromancer	1	0	1	14
85	17	Sparktongue_Dragon	1	5	3	9
85	18	Goblin_Motivator	1	6	6	4
85	19	Volley_Veteran	1	0	0	11
85	20	Doublecast	1	0	5	9
85	21	Goblin_Motivator	1	2	1	3
85	22	Loxodon_Line_Breaker	1	4	5	6
85	23	Crash_Through	1	4	5	1
85	24	Sparktongue_Dragon	1	2	0	4
85	25	Smelt	1	3	0	2
85	26	Trumpet_Blast	0	2	2	3
85	27	Crash_Through	1	2	1	2
85	28	Swamp	1	0	2	0
85	29	Draconic_Disciple	1	0	0	1
85	30	Forest	0	0	0	0
85	31	Siegebreaker_Giant	1	1	0	12
85	32	Pegasus_Courser	1	7	4	7
85	33	Viashino_Pyromancer	1	4	5	3
85	34	Star-Crowned_Stag	0	3	0	8
85	35	Pegasus_Courser	0	4	1	5
85	36	Angel_of_the_Dawn	1	3	2	6
85	37	Oreskos_Swiftclaw	1	3	2	4
85	38	Dragon_Egg	1	0	0	7
85	39	Rustwing_Falcon	1	2	2	2
85	40	Knight's_Pledge	1	3	3	0
85	41	Rustwing_Falcon	1	1	0	1
85	42	Inspired_Charge	1	0	0	3
85	43	Goblin_Motivator	1	0	0	2
85	44	Highland_Lake	1	1	0	1
85	45	Swamp	0	0	0	0
86	1	Departed_Deckhand	1	2	1	6
86	2	Aven_Wind_Mage	1	3	2	10
86	3	Druid_of_the_Cowl	1	6	0	2
86	4	Disperse	1	3	3	6
86	5	Aven_Wind_Mage	0	3	3	7
86	6	Uncomfortable_Chill	1	1	6	7
86	7	Divination	1	3	5	5
86	8	Submerged_Boneyard	0	2	7	6
86	9	Elvish_Rejuvenator	0	0	1	1
86	10	Elvish_Rejuvenator	1	1	1	1
86	11	Talons_of_Wildwood	1	0	0	0
86	12	Highland_Game	0	1	1	0
86	13	Naturalize	1	1	0	0
86	14	Alpine_Moon	1	0	0	1
86	15	Plains	0	0	0	0
86	16	Electrify	1	6	0	7
86	17	Mirror_Image	1	1	7	13
86	18	Draconic_Disciple	0	1	0	6
86	19	Divination	1	3	5	7
86	20	One_with_the_Machine	1	0	5	10
86	21	Aviation_Pioneer	1	3	6	4
86	22	Divination	1	3	5	6
86	23	Dwindle	1	2	3	7
86	24	Highland_Lake	1	3	6	6
86	25	Meandering_River	1	2	5	3
86	26	Uncomfortable_Chill	1	1	4	3
86	27	Poison-Tip_Archer	1	0	0	3
86	28	Frilled_Sea_Serpent	1	0	1	2
86	29	Uncomfortable_Chill	1	0	0	1
86	30	Plains	0	0	0	0
86	31	Disperse	1	6	10	7
86	32	Explosive_Apparatus	1	6	5	12
86	33	Snapping_Drake	0	5	7	5
86	34	Snapping_Drake	1	5	8	4
86	35	Diamond_Mare	1	0	0	10
86	36	Anticipate	1	4	6	3
86	37	Uncomfortable_Chill	1	3	4	4
86	38	Giant_Spider	1	1	0	3
86	39	Highland_Game	1	4	1	0
86	40	Draconic_Disciple	0	0	0	3
86	41	Ghostform	1	1	3	3
86	42	Hostile_Minotaur	0	0	1	3
86	43	Talons_of_Wildwood	1	1	0	1
86	44	Reclamation_Sage	1	0	0	1
86	45	Goblin_Motivator	0	0	0	0
87	1	Vine_Mare	0	1	0	5
87	2	Plague_Mare	0	0	1	13
87	3	Skymarch_Bloodletter	1	2	4	3
87	4	Talons_of_Wildwood	1	5	2	4
87	5	Skeleton_Archer	1	4	4	7
87	6	Walking_Corpse	1	5	8	1
87	7	Liliana's_Contract	1	0	2	8
87	8	Doomed_Dissenter	0	1	2	1
87	9	Ghirapur_Guide	0	1	0	6
87	10	Abnormal_Endurance	1	0	3	4
87	11	Giant_Spider	1	1	1	2
87	12	Highland_Game	0	2	1	2
87	13	Mind_Rot	1	0	0	2
87	14	Bogstomper	0	0	0	1
87	15	Plains	0	0	0	0
87	16	Ajani_Adversary_of_Tyrants	1	0	0	14
87	17	Transmogrifying_Wand	1	0	1	13
87	18	Foul_Orchard	0	4	0	9
87	19	Foul_Orchard	1	6	0	9
87	20	Rise_from_the_Grave	1	1	0	8
87	21	Strangling_Spores	1	2	0	6
87	22	Skymarch_Bloodletter	1	3	0	2
87	23	Poison-Tip_Archer	1	0	0	7
87	24	Hired_Blade	1	0	0	1
87	25	Doomed_Dissenter	1	1	0	3
87	26	Plummet	1	1	1	2
87	27	Doomed_Dissenter	1	0	0	2
87	28	Magistrate's_Scepter	1	0	0	2
87	29	Crash_Through	0	0	0	1
87	30	Swamp	0	0	0	0
87	31	Graveyard_Marshal	1	0	0	14
87	32	Demon_of_Catastrophes	1	0	0	12
87	33	Titanic_Growth	1	5	4	6
87	34	Lich's_Caress	1	2	0	7
87	35	Child_of_Night	1	3	5	3
87	36	Explosive_Apparatus	1	2	2	8
87	37	Two-Headed_Zombie	1	1	1	7
87	38	Skymarch_Bloodletter	1	0	0	5
87	39	Colossal_Dreadmaw	1	3	1	3
87	40	Mind_Rot	1	0	0	5
87	41	Duress	1	0	2	1
87	42	Skymarch_Bloodletter	1	0	0	2
87	43	Vampire_Neonate	1	1	0	1
87	44	Root_Snare	0	0	0	1
87	45	Island	0	0	0	0
88	1	Djinn_of_Wishes	1	0	0	9
88	2	Totally_Lost	0	3	2	7
88	3	Ajani's_Pridemate	1	1	0	9
88	4	Supreme_Phantom	0	0	1	11
88	5	Essence_Scatter	1	1	0	5
88	6	Snapping_Drake	1	2	0	4
88	7	Anticipate	0	1	0	4
88	8	Magistrate's_Scepter	1	0	6	7
88	9	Ghostform	1	2	2	4
88	10	Rupture_Spire	1	0	3	5
88	11	Apex_of_Power	1	0	3	4
88	12	Frilled_Sea_Serpent	1	0	2	2
88	13	Naturalize	0	0	1	1
88	14	Plummet	1	0	0	1
88	15	Timber_Gorge	0	0	0	0
88	16	Omenspeaker	0	4	2	5
88	17	Snapping_Drake	1	3	1	4
88	18	Aven_Wind_Mage	1	3	1	8
88	19	Omenspeaker	1	4	0	7
88	20	Divination	1	4	0	6
88	21	Disperse	1	1	0	8
88	22	Skymarch_Bloodletter	1	3	6	2
88	23	Strangling_Spores	1	1	4	4
88	24	Fraying_Omnipotence	1	0	4	6
88	25	Meandering_River	1	2	0	4
88	26	Gigantosaurus	0	0	0	4
88	27	Knight's_Pledge	1	1	2	2
88	28	Walking_Corpse	1	0	0	1
